"feature_id","feature_id_full","feature_id_full_annotated","feature_mz","feature_rt","biodynamique_vs_conventional purely mineral fertilization_p_value","biodynamique_vs_conventional purely mineral fertilization_p_value_minus_log10","biodynamique_vs_conventional purely mineral fertilization_fold_change","biodynamique_vs_conventional purely mineral fertilization_fold_change_log2","sirius_name","sirius_chebiasciiname","sirius_chebiid","sirius_confidencescore","sirius_csi_fingeridscore","sirius_siriusscore","sirius_zodiacscore","sirius_inchi","sirius_inchikey2d","sirius_molecularformula","sirius_adduct","sirius_smiles","canopus_npc_pathway","canopus_npc_class","canopus_npc_superclass","met_annot_structure_exact_mass","met_annot_structure_inchi","met_annot_structure_inchikey","met_annot_short_inchikey","met_annot_structure_smiles","met_annot_structure_molecular_formula","met_annot_structure_nametraditional","met_annot_structure_wikidata","met_annot_structure_taxonomy_npclassifier_01pathway","met_annot_structure_taxonomy_npclassifier_02superclass","met_annot_structure_taxonomy_npclassifier_01pathway_consensus","met_annot_structure_taxonomy_npclassifier_02superclass_consensus","met_annot_structure_taxonomy_npclassifier_03class_consensus","met_annot_organism_name","met_annot_organism_taxonomy_01domain","met_annot_organism_taxonomy_02kingdom","met_annot_organism_taxonomy_03phylum","met_annot_organism_taxonomy_04class","met_annot_organism_taxonomy_05order","met_annot_organism_taxonomy_06family","met_annot_organism_taxonomy_07tribe","met_annot_organism_taxonomy_08genus","met_annot_organism_taxonomy_09species","met_annot_organism_taxonomy_10varietas","met_annot_organism_taxonomy_ottid","met_annot_organism_wikidata","met_annot_score_taxo","biodynamique","biodynamique.pval","conventional.purely.mineral.fertilization","conventional.purely.mineral.fertilization.pval","MeanDecreaseAccuracy","MeanDecreaseAccuracy.pval","MeanDecreaseGini","MeanDecreaseGini.pval"
794,"794_653.21_4.1","3',4',5'-Trimethoxytricetin 7-[rhamnosyl-(1->6)-glucoside]_[794_653.21_4.1]",653.208114625171,4.057064065,0.00559411588633102,2.25226854113346,0.817805943199355,-0.290169547561014,"null","3',4',5'-Trimethoxytricetin 7-[rhamnosyl-(1->6)-glucoside]","CHEBI:191729",0.629818006678304,-27.533049685578,27.3467084642961,1,"InChI=1S/C30H36O16/c1-11-22(33)24(35)26(37)29(43-11)42-10-20-23(34)25(36)27(38)30(46-20)44-13-7-14(31)21-15(32)9-16(45-17(21)8-13)12-5-18(39-2)28(41-4)19(6-12)40-3/h5-9,11,20,22-27,29-31,33-38H,10H2,1-4H3","QVXXLWMUTXHCGR","C30H36O16","[M + H]+","CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C(=C5)OC)OC)OC)O)O)O)O)O)O)O","Shikimates and Phenylpropanoids","Flavones","Flavonoids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7570008778508,0.0898203592814371,2.65028451019216,0.0499001996007984,2.68587809463793,0.0499001996007984,0.276518775995247,0.103792415169661
819,"819_277.17_2.4","p-coumaroylagmatine_[819_277.17_2.4]",277.165936671456,2.36503349883721,0.013515002915191,1.86918385628777,1.31980018799356,0.400319528363314,"4-coumaroylagmatine","p-coumaroylagmatine","CHEBI:32818",0.999244789464334,-17.0355999738301,42.7633905151239,1,"InChI=1S/C14H20N4O2/c15-14(16)18-10-2-1-9-17-13(20)8-5-11-3-6-12(19)7-4-11/h3-8,19H,1-2,9-10H2,(H,17,20)(H4,15,16,18)","AKIHYQWCLCDMMI","C14H20N4O2","[M + H]+","C1=CC(=CC=C1C=CC(=O)NCCCCN=C(N)N)O","Amino acids and Peptides","Cinnamic acid amides","Phenylpropanoids (C6-C3)","276.15862588","InChI=1S/C14H20N4O2/c15-14(16)18-10-2-1-9-17-13(20)8-5-11-3-6-12(19)7-4-11/h3-8,19H,1-2,9-10H2,(H,17,20)(H4,15,16,18)/b8-5+","AKIHYQWCLCDMMI-VMPITWQZSA-N","AKIHYQWCLCDMMI","N=C(N)NCCCCNC(=O)/C=C/c1ccc(O)cc1","C14H20N4O2","p-Coumaroylagmatine","http://www.wikidata.org/entity/Q27158879","Alkaloids","Ornithine alkaloids","Terpenoids","Sesquiterpenoids","Polyamines","Arabidopsis thaliana","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Camelineae']","['Arabidopsis']","['Arabidopsis thaliana']","nan","309263.0","http://www.wikidata.org/entity/Q158695",4,4.08248290463863,0.00598802395209581,3.96899424613805,0.00598802395209581,4.23494142881233,0.00598802395209581,0.388256209150327,0.0119760479041916
911,"911_307.18_2.5","4-hydroxy-3-methoxycinnamoylagmatine_[911_307.18_2.5]",307.176507414768,2.53403085897436,0.017184658722656,1.76485908827735,1.35854606126657,0.44206348071213,"feruloylagmatine","4-hydroxy-3-methoxycinnamoylagmatine","CHEBI:86091",0.995105802215097,-12.0200753350319,42.9773484801162,1,"InChI=1S/C15H22N4O3/c1-22-13-10-11(4-6-12(13)20)5-7-14(21)18-8-2-3-9-19-15(16)17/h4-7,10,20H,2-3,8-9H2,1H3,(H,18,21)(H4,16,17,19)","UBMDAKWARMURDL","C15H22N4O3","[M + H]+","COC1=C(C=CC(=C1)C=CC(=O)NCCCCN=C(N)N)O","Amino acids and Peptides","Cinnamic acid amides","Phenylpropanoids (C6-C3)","306.169190564","InChI=1S/C15H22N4O3/c1-22-13-10-11(4-6-12(13)20)5-7-14(21)18-8-2-3-9-19-15(16)17/h4-7,10,20H,2-3,8-9H2,1H3,(H,18,21)(H4,16,17,19)/b7-5+","UBMDAKWARMURDL-FNORWQNLSA-N","UBMDAKWARMURDL","COc1cc(/C=C/C(=O)NCCCCNC(=N)N)ccc1O","C15H22N4O3","Feruloylagmatine","http://www.wikidata.org/entity/Q27145385","Alkaloids","Ornithine alkaloids","Terpenoids","Sesquiterpenoids","Polyamines","Corydalis saxicola","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Ranunculales']","['Papaveraceae']","['Unknown']","['Corydalis']","['Corydalis saxicola']","nan","345836.0","http://www.wikidata.org/entity/Q15250588",4,2.2022951219732,0.029940119760479,2.31317376982737,0.029940119760479,2.33826715054155,0.0379241516966068,0.104945486539604,0.30938123752495
922,"922_247.13_1.5","gamma-L-Glutamyl-L-valine_[922_247.13_1.5]",247.128823451426,1.53968426526316,0.0293524746185234,1.53235527881618,0.855574616306343,-0.225034414479074,"gamma-Glu-Val","gamma-L-Glutamyl-L-valine","CHEBI:166843",0.684926733520759,-12.0195022602867,58.4942845655027,1,"InChI=1S/C10H18N2O5/c1-5(2)8(10(16)17)12-7(13)4-3-6(11)9(14)15/h5-6,8H,3-4,11H2,1-2H3,(H,12,13)(H,14,15)(H,16,17)","AQAKHZVPOOGUCK","C10H18N2O5","[M + H]+","CC(C)C(C(=O)O)NC(=O)CCC(C(=O)O)N","Amino acids and Peptides","Dipeptides","Small peptides","246.121571676","InChI=1S/C10H18N2O5/c1-5(2)8(11)9(15)12-6(10(16)17)3-4-7(13)14/h5-6,8H,3-4,11H2,1-2H3,(H,12,15)(H,13,14)(H,16,17)/t6-,8-/m0/s1","UPJONISHZRADBH-XPUUQOCRSA-N","UPJONISHZRADBH","CC(C)[C@H](N)C(=O)N[C@@H](CCC(=O)O)C(=O)O","C10H18N2O5","Val-Glu","http://www.wikidata.org/entity/Q27145070","Amino acids and Peptides","Small peptides","Amino acids and Peptides","Small peptides","Aminoacids","Glycine max","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Fabales']","['Fabaceae']","['Phaseoleae']","['Glycine']","['Glycine max']","nan","681762.0","http://www.wikidata.org/entity/Q11006",4,0.443765618744487,0.273453093812375,1.00100150250438,0.181636726546906,0.734788022374331,0.219560878243513,0.142760971055089,0.353293413173653
956,"956_133.06_0.6","asparagine_[956_133.06_0.6]",133.060914301886,0.625094805929204,0.0410841613633492,1.3863255737016,1.20767379917393,0.272230825635157,"agedoite","asparagine","CHEBI:22653",0.945497588431944,-0.651039419563553,48.3627078460122,1,"InChI=1S/C4H8N2O3/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H2,6,7)(H,8,9)","DCXYFEDJOCDNAF","C4H8N2O3","[M + H]+","C(C(C(=O)O)N)C(=O)N","Amino acids and Peptides","Aminoacids","Small peptides","132.053492116","InChI=1S/C4H8N2O3/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H2,6,7)(H,8,9)/t2-/m0/s1","DCXYFEDJOCDNAF-REOHCLBHSA-N","DCXYFEDJOCDNAF","NC(=O)C[C@H](N)C(=O)O","C4H8N2O3","(2S)-4-amino-2-ammonio-4-oxobutanoate","http://www.wikidata.org/entity/Q29519883","Amino acids and Peptides","Small peptides","Amino acids and Peptides","Small peptides","Aminoacids","Oryza sativa","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Poales']","['Poaceae']","['Oryzeae']","['Oryza']","['Oryza sativa']","nan","709894.0","http://www.wikidata.org/entity/Q161426",6,0,0.383233532934132,0,0.389221556886228,0,0.337325349301397,0.0036,1
1153,"1153_181.05_2.7","caffeic acid_[1153_181.05_2.7]",181.049579567816,2.67387947361111,0.0124625495321187,1.90439310258335,0.824167654170607,-0.278990251122593,"Caffeate","caffeic acid","CHEBI:36281",0.807404272155502,-1.7038117739244,90.3552098460091,1,"InChI=1S/C9H8O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1-5,10-11H,(H,12,13)","QAIPRVGONGVQAS","C9H8O4","[M + H]+","C1=CC(=C(C=C1C=CC(=O)O)O)O","Shikimates and Phenylpropanoids","Cinnamic acids and derivatives","Phenylpropanoids (C6-C3)","180.042258736","InChI=1S/C9H8O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1-5,10-11H,(H,12,13)/b4-2+","QAIPRVGONGVQAS-DUXPYHPUSA-N","QAIPRVGONGVQAS","O=C(O)/C=C/c1ccc(O)c(O)c1","C9H8O4","Caffeic Acid","http://www.wikidata.org/entity/Q414116","Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","Solanum tuberosum","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Solanales']","['Solanaceae']","['Solaneae']","['Solanum']","['Solanum tuberosum']","nan","494835.0","http://www.wikidata.org/entity/Q10998",9,1.78364935240536,0.0818363273453094,1.99468790562554,0.0538922155688623,1.78488935709377,0.0758483033932136,0.195283993783994,0.121756487025948
1215,"1215_204.12_1.5","NA_[1215_204.12_1.5]",204.123095635276,1.46682972909091,0.0478644952171645,1.31998651683137,0.81187859027425,-0.30066409445383,"Branigen",NA,NA,0.992354404745354,-4.79209578090754,17.0654198208256,1,"InChI=1S/C9H17NO4/c1-7(11)14-8(5-9(12)13)6-10(2,3)4/h8H,5-6H2,1-4H3/p+1","RDHQFKQIGNGIED","C9H17NO4","[M + H]+","CC(=O)OC(CC(=O)O)C[N+](C)(C)C","Fatty acids","Fatty acyl carnitines","Fatty esters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.417165668662675,1.00100150250438,0.199600798403194,1.00100150250438,0.19560878243513,0.0655490196078431,0.846307385229541
1350,"1350_416.26_3.5","NA_[1350_416.26_3.5]",416.264157440002,3.48828822465753,0.0188870880039408,1.72383499609126,0.856452651529881,-0.223554604901755,"null",NA,NA,0.65168806727817,-277.018693643592,34.2788190149046,0.978894472361809,"InChI=1S/C21H37NO7/c1-12-8-21(27,29-14(3)13(12)2)9-19(26)22-10-16-7-17(25)20(4,5)18(28-16)6-15(24)11-23/h13-18,23-25,27H,1,6-11H2,2-5H3,(H,22,26)","YWJZKKGHAWXBLL","C21H37NO7","[M + H]+","CC1C(OC(CC1=C)(CC(=O)NCC2CC(C(C(O2)CC(CO)O)(C)C)O)O)C","Polyketides","Open-chain polyketides","Linear polyketides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.189620758483034,1.00100150250438,0.19560878243513,1.00100150250438,0.17564870259481,0.026640522875817,0.992015968063872
1413,"1413_416.26_3.6","NA_[1413_416.26_3.6]",416.264404961684,3.59871218695652,0.037598184555449,1.42483312466238,0.856397551363902,-0.223647424152503,"null",NA,NA,0.68791081641793,-275.455819311411,29.4931669509264,0.958291457286432,"InChI=1S/C21H37NO7/c1-12-8-21(27,29-14(3)13(12)2)9-19(26)22-10-16-7-17(25)20(4,5)18(28-16)6-15(24)11-23/h13-18,23-25,27H,1,6-11H2,2-5H3,(H,22,26)","YWJZKKGHAWXBLL","C21H37NO7","[M + H]+","CC1C(OC(CC1=C)(CC(=O)NCC2CC(C(C(O2)CC(CO)O)(C)C)O)O)C","Polyketides","Open-chain polyketides","Linear polyketides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.169660678642715,1.00100150250438,0.18562874251497,1.00100150250438,0.171656686626747,0.0396557253204312,0.976047904191617
1563,"1563_175.14_0.6","NA_[1563_175.14_0.6]",175.144122210765,0.611494885227272,0.0105144149415959,1.97821488795203,1.32655418283574,0.40768360335553,"Pnnnto",NA,NA,0.696810017251603,-57.7016294028151,59.2243981321901,1,"InChI=1S/C8H18N2O2/c1-10(2,3)6-4-5-7(9)8(11)12/h7H,4-6,9H2,1-3H3/p+1","XQMALTZLPGQCEH","C8H18N2O2","[M + H]+","C[N+](C)(C)CCCC(C(=O)O)N","Amino acids and Peptides","Aminoacids","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.156177571144113,0.48502994011976,-1.00100150250438,0.708582834331337,-0.447303065060821,0.514970059880239,0.028624649859944,0.978043912175649
1841,"1841_270.28_9.5","NA_[1841_270.28_9.5]",270.279062411042,9.46654222682926,0.0450765442535634,1.34604938608502,0.888729183213571,-0.170184232139861,"Heptadecanamide",NA,NA,0.696567156030353,-14.950183831578,8.42046031828245,1,"InChI=1S/C17H35NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19/h2-16H2,1H3,(H2,18,19)","REEPJBYQLCWOAR","C17H35NO","[M + H]+","CCCCCCCCCCCCCCCCC(=O)N","Fatty acids","Primary amides","Fatty amides","269.27186474","InChI=1S/C17H35NO/c1-16(2)14-12-10-8-6-4-5-7-9-11-13-15-18-17(3)19/h16H,4-15H2,1-3H3,(H,18,19)","AMLDBWWQKYLAHJ-UHFFFAOYSA-N","AMLDBWWQKYLAHJ","CC(=O)NCCCCCCCCCCCCC(C)C","C17H35NO","N-(13-Methyltetradecyl)acetamide","http://www.wikidata.org/entity/Q27155104","Fatty acids","Fatty amides","Fatty acids","Fatty amides","Primary amides","Capsicum annuum","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Solanales']","['Solanaceae']","['Capsiceae']","['Capsicum']","['Capsicum annuum']","nan","473836.0","http://www.wikidata.org/entity/Q1380",4,-0.492485368784836,0.520958083832335,0.465791341369303,0.275449101796407,0.0678537323815407,0.347305389221557,0.150365647424471,0.329341317365269
2002,"2002_740.46_3.5","NA_[2002_740.46_3.5]",740.462685990898,3.53495432876712,0.0395839607360262,1.40248075283451,1.2557875172801,0.328592376889434,"null",NA,NA,0.932808845508834,-292.378653801834,19.0710797969589,0.422613065326633,"InChI=1S/C30H57N15O7/c1-44(2)15-23(48)45-14-6-10-22(45)27(52)43-21(9-5-13-39-30(35)36)26(51)42-20(8-4-12-38-29(33)34)25(50)41-19(7-3-11-37-28(31)32)24(49)40-18(16-46)17-47/h16,18-22,47H,3-15,17H2,1-2H3,(H,40,49)(H,41,50)(H,42,51)(H,43,52)(H4,31,32,37)(H4,33,34,38)(H4,35,36,39)","DWYVYOKAWWYHEC","C30H57N15O7","[M + H]+","CN(C)CC(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CO)C=O","Amino acids and Peptides","Cyclic peptides","Oligopeptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00100150250438,0.682634730538922,0,0.411177644710579,-1.00100150250438,0.632734530938124,0.0157008403361345,0.968063872255489
2124,"2124_172.13_8.5","gabapentin_[2124_172.13_8.5]",172.133219711323,8.50126156585366,0.0431290234250791,1.36523037551741,1.21022840271766,0.275279348633679,"Aclonium","gabapentin","CHEBI:42797",0.527073736331644,-31.0286574556451,80.7199429605198,1,"InChI=1S/C9H17NO2/c10-7-9(6-8(11)12)4-2-1-3-5-9/h1-7,10H2,(H,11,12)","UGJMXCAKCUNAIE","C9H17NO2","[M + H]+","C1CCC(CC1)(CC(=O)O)CN","Amino acids and Peptides","Aminoacids","Small peptides","171.125928784","InChI=1S/C9H17NO2/c1-4-5-6(2)8(11)7(3)9(10)12/h5,7-8,11H,4H2,1-3H3,(H2,10,12)/b6-5+","KYKBHRVKONYRBO-AATRIKPKSA-N","KYKBHRVKONYRBO","CC/C=C(\C)C(O)C(C)C(N)=O","C9H17NO2","(E)-3-hydroxy-2,4-dimethylhept-4-enamide","http://www.wikidata.org/entity/Q77518350","Alkaloids","Peptide alkaloids","Alkaloids","Peptide alkaloids","Simple amide alkaloids","Streptomyces cavourensis","['Bacteria']","['Unknown']","['Actinobacteria']","['Unknown']","['Streptomycetales']","['Streptomycetaceae']","['Unknown']","['Streptomyces']","['Streptomyces cavourensis']","nan","601543.0","http://www.wikidata.org/entity/Q21319416",0,1.26693979201741,0.137724550898204,1.41705050316284,0.11377245508982,1.57532347087875,0.101796407185629,0.0405117647058824,0.970059880239521
2229,"2229_321.16_2.3","NA_[2229_321.16_2.3]",321.155631756567,2.3042606862069,0.032702826998239,1.48541470309912,1.31078319327165,0.390429080023301,"null",NA,NA,0.878268890755092,-232.162246922002,49.2850538312527,1,"InChI=1S/C15H22N4O5/c16-15(17)18-7-1-2-12(21)13(22)19-11(14(23)24)8-9-3-5-10(20)6-4-9/h3-6,11-12,20-21H,1-2,7-8H2,(H,19,22)(H,23,24)(H4,16,17,18)","NGOJMMHCLFAYDY","C15H22N4O5","[M - H2O + H]+","C1=CC(=CC=C1CC(C(=O)O)NC(=O)C(CCCN=C(N)N)O)O","Shikimates and Phenylpropanoids","Polyamines","Ornithine alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.471057884231537,0,0.427145708582834,0,0.3812375249501,0.0036,0.998003992015968
2245,"2245_330.26_5.5","NA_[2245_330.26_5.5]",330.263827906617,5.49611606568628,0.0452126688837492,1.34473985599879,1.23465113723795,0.304103451788415,"Undecylcarnitine",NA,NA,0.921830896703009,-3.3903007469964,24.0739229937115,1,"InChI=1S/C18H35NO4/c1-5-6-7-8-9-10-11-12-13-18(22)23-16(14-17(20)21)15-19(2,3)4/h16H,5-15H2,1-4H3/p+1","FPUYBGZEWPJSDX","C18H35NO4","[M + H]+","CCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C","Fatty acids","Fatty acyl carnitines","Fatty esters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.173652694610778,1.00100150250438,0.169660678642715,1.00100150250438,0.153692614770459,0.0262120023767083,0.962075848303393
2261,"2261_191.12_1.8","Alline_[2261_191.12_1.8]",191.117798254762,1.80603089473684,0.0392932319641694,1.40568224793859,0.774153199617013,-0.369309000795347,"Pyrrolo[2,3-b]indol-3a(1H)-ol, 2,3,8,8a-tetrahydro-1-methyl-","Alline","CHEBI:193984",0.749258261443476,-70.3378699109222,36.4538683894591,1,"InChI=1S/C11H14N2O/c1-13-7-6-11(14)8-4-2-3-5-9(8)12-10(11)13/h2-5,10,12,14H,6-7H2,1H3","CBQYNPHHHJTCJS","C11H14N2O","[M + H]+","CN1CCC2(C1NC3=CC=CC=C32)O","Alkaloids","Pyrroloindole alkaloids","Tryptophan alkaloids","190.110613068","InChI=1S/C11H14N2O/c1-12-5-4-8-7-13-11-3-2-9(14)6-10(8)11/h2-3,6-7,12-14H,4-5H2,1H3","ASUSBMNYRHGZIG-UHFFFAOYSA-N","ASUSBMNYRHGZIG","CNCCc1c[nH]c2ccc(O)cc12","C11H14N2O","N-Methylserotonin","http://www.wikidata.org/entity/Q855403","Alkaloids","Tryptophan alkaloids","Alkaloids","Tryptophan alkaloids","Simple indole alkaloids","Phyllodium pulchellum","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Fabales']","['Fabaceae']","['Desmodieae']","['Phyllodium']","['Phyllodium pulchellum']","nan","964134.0","http://www.wikidata.org/entity/Q7188821",4,0,0.409181636726547,1.00100150250438,0.155688622754491,1.00100150250438,0.157684630738523,0.0265734997029115,0.916167664670659
2625,"2625_163.04_3","caffeic acid_[2625_163.04_3]",163.038999859746,3.03403654473684,0.0168354576618645,1.77377507307923,0.842686801334615,-0.246931565878727,"Caffeate","caffeic acid","CHEBI:36281",0.723838559586649,-2.52656956891574,66.0504531159576,1,"InChI=1S/C9H8O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1-5,10-11H,(H,12,13)","QAIPRVGONGVQAS","C9H8O4","[M - H2O + H]+","C1=CC(=C(C=C1C=CC(=O)O)O)O","Shikimates and Phenylpropanoids","Cinnamic acids and derivatives","Phenylpropanoids (C6-C3)","162.031694052","InChI=1S/C9H6O3/c10-7-3-1-2-6-4-5-8(11)12-9(6)7/h1-5,10H","DPTUTXWBBUARQB-UHFFFAOYSA-N","DPTUTXWBBUARQB","O=c1ccc2cccc(O)c2o1","C9H6O3","8-Hydroxycoumarin","http://www.wikidata.org/entity/Q27269592","Shikimates and Phenylpropanoids","Coumarins","Shikimates and Phenylpropanoids","Coumarins","Simple coumarins","Murraya paniculata","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Sapindales']","['Rutaceae']","['Unknown']","['Murraya']","['Murraya paniculata']","nan","81668.0","http://www.wikidata.org/entity/Q238591",4,-0.447303065060821,0.500998003992016,-1.00100150250438,0.684630738522954,-0.632708666137081,0.502994011976048,0.0558180642886525,0.870259481037924
2667,"2667_321.19_2.6","NA_[2667_321.19_2.6]",321.19218087967,2.64542305319149,0.00842812568355759,2.07426899664385,1.3582285532591,0.441726266702946,"null",NA,NA,0.991106486656907,-70.3934580582022,34.1800283687802,1,"InChI=1S/C16H24N4O3/c1-22-13-7-5-12(11-14(13)23-2)6-8-15(21)19-9-3-4-10-20-16(17)18/h5-8,11H,3-4,9-10H2,1-2H3,(H,19,21)(H4,17,18,20)","CCZXUYRSGKPBHZ","C16H24N4O3","[M + H]+","COC1=C(C=C(C=C1)C=CC(=O)NCCCCN=C(N)N)OC","Alkaloids","Polyamines","Ornithine alkaloids","nan","nan","nan","CCZXUYRSGKPBHZ",NA,"nan","nan","nan","nan","nan","Terpenoids","Sesquiterpenoids","Polyamines","nan","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","nan","nan","nan",0,4.2355380055028,0.00598802395209581,4.20336319879434,0.00399201596806387,4.47408383438197,0.00399201596806387,0.447471903913081,0.00598802395209581
2705,"2705_307.18_2","4-hydroxy-3-methoxycinnamoylagmatine_[2705_307.18_2]",307.176440813684,2.046305295,0.0286790379600008,1.54243542119359,1.32658752342647,0.407719862485443,"feruloylagmatine","4-hydroxy-3-methoxycinnamoylagmatine","CHEBI:86091",0.989862099315694,-86.9387420108175,31.6042125249564,1,"InChI=1S/C15H22N4O3/c1-22-13-10-11(4-6-12(13)20)5-7-14(21)18-8-2-3-9-19-15(16)17/h4-7,10,20H,2-3,8-9H2,1H3,(H,18,21)(H4,16,17,19)","UBMDAKWARMURDL","C15H22N4O3","[M + H]+","COC1=C(C=CC(=C1)C=CC(=O)NCCCCN=C(N)N)O","Alkaloids","Polyamines","Ornithine alkaloids","306.169190564","InChI=1S/C15H22N4O3/c1-22-13-10-11(4-6-12(13)20)5-7-14(21)18-8-2-3-9-19-15(16)17/h4-7,10,20H,2-3,8-9H2,1H3,(H,18,21)(H4,16,17,19)/b7-5+","UBMDAKWARMURDL-FNORWQNLSA-N","UBMDAKWARMURDL","COc1cc(/C=C/C(=O)NCCCCNC(=N)N)ccc1O","C15H22N4O3","Feruloylagmatine","http://www.wikidata.org/entity/Q27145385","Alkaloids","Ornithine alkaloids","Terpenoids","Sesquiterpenoids","Polyamines","Corydalis saxicola","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Ranunculales']","['Papaveraceae']","['Unknown']","['Corydalis']","['Corydalis saxicola']","nan","345836.0","http://www.wikidata.org/entity/Q15250588",4,0,0.405189620758483,0,0.3812375249501,0,0.345309381237525,0.00366666666666667,1
2721,"2721_163.04_2.3","caffeic acid_[2721_163.04_2.3]",163.039023548168,2.27922152357724,0.023209693612119,1.63433059256624,0.833299924595555,-0.263092245337586,"Caffeate","caffeic acid","CHEBI:36281",0.7324289150164,-1.66867436997166,44.3264067488791,1,"InChI=1S/C9H8O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1-5,10-11H,(H,12,13)","QAIPRVGONGVQAS","C9H8O4","[M - H2O + H]+","C1=CC(=C(C=C1C=CC(=O)O)O)O","Shikimates and Phenylpropanoids","Cinnamic acids and derivatives","Phenylpropanoids (C6-C3)","162.031694052","InChI=1S/C9H6O3/c10-7-3-1-6-2-4-9(11)12-8(6)5-7/h1-5,10H","ORHBXUUXSCNDEV-UHFFFAOYSA-N","ORHBXUUXSCNDEV","O=c1ccc2ccc(O)cc2o1","C9H6O3","Umbelliferone","http://www.wikidata.org/entity/Q416196","Shikimates and Phenylpropanoids","Coumarins","Shikimates and Phenylpropanoids","Coumarins","Simple coumarins","Solanum tuberosum","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Solanales']","['Solanaceae']","['Solaneae']","['Solanum']","['Solanum tuberosum']","nan","494835.0","http://www.wikidata.org/entity/Q10998",9,1.00100150250438,0.219560878243513,1.34406227991274,0.125748502994012,1.1890088985471,0.145708582834331,0.0371106592753652,0.942115768463074
