"feature_id_full","feature_id","feature_mz","feature_rt","biodynamique_vs_conventional purely mineral fertilization_p_value","biodynamique_vs_conventional purely mineral fertilization_p_value_minus_log10","biodynamique_vs_conventional purely mineral fertilization_fold_change","biodynamique_vs_conventional purely mineral fertilization_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"2667_321.19_2.6",2667,321.19218087967,2.64542305319149,0.00842812568355759,2.07426899664385,1.3582285532591,0.441726266702946,"Alkaloids","Ornithine alkaloids","Polyamines","null",NA,NA,"COC1=C(C=C(C=C1)C=CC(=O)NCCCCN=C(N)N)OC",NA,NA,NA,NA,"CCZXUYRSGKPBHZ","nan","nan","InChI=1S/C16H24N4O3/c1-22-13-7-5-12(11-14(13)23-2)6-8-15(21)19-9-3-4-10-20-16(17)18/h5-8,11H,3-4,9-10H2,1-2H3,(H,19,21)(H4,17,18,20)","CCZXUYRSGKPBHZ"
"238_280.26_9",238,280.263532638648,9.04370696810345,0.0100722969397894,1.99687147934469,0.859794100615378,-0.217936883428833,"Fatty acids","Fatty amides","N-acyl amines","linoleamide",NA,"CCCCCCCCCCCCCC=CC=CC(N)=O","CCCCCC=CCC=CCCCCCCCC(=O)N",NA,NA,NA,NA,"QFIHQWXKTUONPL","InChI=1S/C18H33NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h14-17H,2-13H2,1H3,(H2,19,20)","QFIHQWXKTUONPL-UHFFFAOYSA-N","InChI=1S/C18H33NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H2,19,20)","SFIHQZFZMWZOJV"
"3355_184.07_0.6",3355,184.073339844466,0.632395833454546,0.0101442827380551,1.99377865478313,0.853455138088614,-0.228612774977184,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","phosphocholine","C[N+](C)(C)CCOP(=O)(O)O",NA,"C[N+](C)(C)CCOP(=O)(O)O","\"\"InChI=1S/C5H14NO4P/c1-6(2,3)4-5-10-11(7,8)9/h4-5H2,1-3H3,(H-,7,8,9)/p+1\"\"",NA,"YHHSONZFOIEMCP-UHFFFAOYSA-O","YHHSONZFOIEMCP",NA,NA,NA,"InChI=1S/C5H14NO4P/c1-6(2,3)4-5-10-11(7,8)9/h4-5H2,1-3H3,(H-,7,8,9)/p+1","YHHSONZFOIEMCP"
"1563_175.14_0.6",1563,175.144122210765,0.611494885227272,0.0105144149415959,1.97821488795203,1.32655418283574,0.40768360335553,"Amino acids and Peptides","Small peptides","Aminoacids","Pnnnto","C(C[C@@H](C(=O)O)N)CNC(=N)N",NA,"C[N+](C)(C)CCCC(C(=O)O)N","\"\"InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)/t4-/m0/s1\"\"",NA,"ODKSFYDXXFIFQN-BYPYZUCNSA-N","ODKSFYDXXFIFQN",NA,NA,NA,"InChI=1S/C8H18N2O2/c1-10(2,3)6-4-5-7(9)8(11)12/h7H,4-6,9H2,1-3H3/p+1","XQMALTZLPGQCEH"
"4411_158.08_1.8",4411,158.081233513885,1.75774874308943,0.0106280540252869,1.97354624661927,1.23224224555332,0.301285902220768,"Amino acids and Peptides","Small peptides","Dipeptides","Acetylproline","CC(=O)N1CCC[C@H]1C(=O)O",NA,"CC(=O)N1CCCC1C(=O)O","InChI=1S/C7H11NO3/c1-5(9)8-4-2-3-6(8)7(10)11/h6H,2-4H2,1H3,(H,10,11)/t6-/m0/s1",NA,"GNMSLDIYJOSUSW-LURJTMIESA-N","GNMSLDIYJOSUSW",NA,NA,NA,"InChI=1S/C7H11NO3/c1-5(9)8-4-2-3-6(8)7(10)11/h6H,2-4H2,1H3,(H,10,11)","GNMSLDIYJOSUSW"
"1153_181.05_2.7",1153,181.049579567816,2.67387947361111,0.0124625495321187,1.90439310258335,0.824167654170607,-0.278990251122593,"Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","Caffeate","C1=C(/C=C/C(=O)O)C=C(C(=C1)O)O","O=C(O)/C=C/c1ccc(O)c(O)c1","C1=CC(=C(C=C1C=CC(=O)O)O)O","\"\"InChI=1S/C9H8O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1-5,10-11H,(H,12,13)/b4-2+\"\"",NA,"QAIPRVGONGVQAS-DUXPYHPUSA-N","QAIPRVGONGVQAS","QAIPRVGONGVQAS","InChI=1S/C9H8O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1-5,10-11H,(H,12,13)/b4-2+","QAIPRVGONGVQAS-DUXPYHPUSA-N","InChI=1S/C9H8O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1-5,10-11H,(H,12,13)","QAIPRVGONGVQAS"
"819_277.17_2.4",819,277.165936671456,2.36503349883721,0.013515002915191,1.86918385628777,1.31980018799356,0.400319528363314,"Amino acids and Peptides","Phenylpropanoids (C6-C3)","Cinnamic acid amides","4-coumaroylagmatine",NA,"N=C(N)NCCCCNC(=O)/C=C/c1ccc(O)cc1","C1=CC(=CC=C1C=CC(=O)NCCCCN=C(N)N)O",NA,NA,NA,NA,"AKIHYQWCLCDMMI","InChI=1S/C14H20N4O2/c15-14(16)18-10-2-1-9-17-13(20)8-5-11-3-6-12(19)7-4-11/h3-8,19H,1-2,9-10H2,(H,17,20)(H4,15,16,18)/b8-5+","AKIHYQWCLCDMMI-VMPITWQZSA-N","InChI=1S/C14H20N4O2/c15-14(16)18-10-2-1-9-17-13(20)8-5-11-3-6-12(19)7-4-11/h3-8,19H,1-2,9-10H2,(H,17,20)(H4,15,16,18)","AKIHYQWCLCDMMI"
"3198_343.14_3",3198,343.136866380096,2.968148115,0.0142910656005217,1.84493538722215,1.27839233663614,0.354330665122763,"Fatty acids","Fatty acyl glycosides","Fatty acyl glycosides of mono- and disaccharides","null",NA,"C=C(C=O)CC[C@@]1(C)[C@H](C)CC[C@@]2(C)C(C)=CC(=O)C[C@H]12","CCC=CCC(CC(=O)O)OC1C(C(C(C(O1)CO)O)O)O",NA,NA,NA,NA,"XXWGUVZXPHHONT","InChI=1S/C19H28O2/c1-13(12-20)6-8-18(4)14(2)7-9-19(5)15(3)10-16(21)11-17(18)19/h10,12,14,17H,1,6-9,11H2,2-5H3/t14-,17-,18+,19+/m1/s1","XXWGUVZXPHHONT-OAOYMFHYSA-N","InChI=1S/C14H24O8/c1-2-3-4-5-8(6-10(16)17)21-14-13(20)12(19)11(18)9(7-15)22-14/h3-4,8-9,11-15,18-20H,2,5-7H2,1H3,(H,16,17)","KASAEGRSKHTUII"
"4960_204.12_1.1",4960,204.123206352553,1.11608592621359,0.0157848902494724,1.80175843336088,0.790924933941002,-0.338387318735571,"Fatty acids","Fatty esters","Fatty acyl carnitines","Branigen",NA,NA,"CC(=O)OC(CC(=O)O)C[N+](C)(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C9H17NO4/c1-7(11)14-8(5-9(12)13)6-10(2,3)4/h8H,5-6H2,1-4H3/p+1","RDHQFKQIGNGIED"
"4766_307.18_2.3",4766,307.176642371034,2.30365449605263,0.0159556570227374,1.79708530770523,1.36315879629969,0.44695363352227,"Amino acids and Peptides","Phenylpropanoids (C6-C3)","Cinnamic acid amides","feruloylagmatine","COc1c(O)ccc(/C=C/C(=O)NCCCCNC(C)=O)c1","COc1cc(/C=C/C(=O)NCCCCNC(=N)N)ccc1O","COC1=C(C=CC(=C1)C=CC(=O)NCCCCN=C(N)N)O","InChI=1S/C16H22N2O4/c1-12(19)17-9-3-4-10-18-16(21)8-6-13-5-7-14(20)15(11-13)22-2/h5-8,11,20H,3-4,9-10H2,1-2H3,(H,17,19)(H,18,21)/b8-6+","ZVMGKOAHBAIHLO-SOFGYWHQSA-N","ZVMGKOAHBAIHLO-SOFGYWHQSA-N","ZVMGKOAHBAIHLO","UBMDAKWARMURDL","InChI=1S/C15H22N4O3/c1-22-13-10-11(4-6-12(13)20)5-7-14(21)18-8-2-3-9-19-15(16)17/h4-7,10,20H,2-3,8-9H2,1H3,(H,18,21)(H4,16,17,19)/b7-5+","UBMDAKWARMURDL-FNORWQNLSA-N","InChI=1S/C15H22N4O3/c1-22-13-10-11(4-6-12(13)20)5-7-14(21)18-8-2-3-9-19-15(16)17/h4-7,10,20H,2-3,8-9H2,1H3,(H,18,21)(H4,16,17,19)","UBMDAKWARMURDL"
"2625_163.04_3",2625,163.038999859746,3.03403654473684,0.0168354576618645,1.77377507307923,0.842686801334615,-0.246931565878727,"Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","Caffeate","C1=CC(=C(C=C1/C=C/C(=O)O)O)O","O=c1ccc2cccc(O)c2o1","C1=CC(=C(C=C1C=CC(=O)O)O)O","InChI=1S/C9H8O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1-5,10-11H,(H,12,13)/b4-2+",NA,"QAIPRVGONGVQAS-DUXPYHPUSA-N","QAIPRVGONGVQAS","DPTUTXWBBUARQB","InChI=1S/C9H6O3/c10-7-3-1-2-6-4-5-8(11)12-9(6)7/h1-5,10H","DPTUTXWBBUARQB-UHFFFAOYSA-N","InChI=1S/C9H8O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1-5,10-11H,(H,12,13)","QAIPRVGONGVQAS"
"911_307.18_2.5",911,307.176507414768,2.53403085897436,0.017184658722656,1.76485908827735,1.35854606126657,0.44206348071213,"Amino acids and Peptides","Phenylpropanoids (C6-C3)","Cinnamic acid amides","feruloylagmatine","COc1c(O)ccc(/C=C/C(=O)NCCCCNC(C)=O)c1","COc1cc(/C=C/C(=O)NCCCCNC(=N)N)ccc1O","COC1=C(C=CC(=C1)C=CC(=O)NCCCCN=C(N)N)O","InChI=1S/C16H22N2O4/c1-12(19)17-9-3-4-10-18-16(21)8-6-13-5-7-14(20)15(11-13)22-2/h5-8,11,20H,3-4,9-10H2,1-2H3,(H,17,19)(H,18,21)/b8-6+","ZVMGKOAHBAIHLO-SOFGYWHQSA-N","ZVMGKOAHBAIHLO-SOFGYWHQSA-N","ZVMGKOAHBAIHLO","UBMDAKWARMURDL","InChI=1S/C15H22N4O3/c1-22-13-10-11(4-6-12(13)20)5-7-14(21)18-8-2-3-9-19-15(16)17/h4-7,10,20H,2-3,8-9H2,1H3,(H,18,21)(H4,16,17,19)/b7-5+","UBMDAKWARMURDL-FNORWQNLSA-N","InChI=1S/C15H22N4O3/c1-22-13-10-11(4-6-12(13)20)5-7-14(21)18-8-2-3-9-19-15(16)17/h4-7,10,20H,2-3,8-9H2,1H3,(H,18,21)(H4,16,17,19)","UBMDAKWARMURDL"
"5466_493.28_6.7",5466,493.281270346002,6.66026084691358,0.0173950087993114,1.75957534722732,0.741939638880129,-0.430626274928813,"Amino acids and Peptides","Small peptides","Tripeptides","null",NA,"O=C1/C=C/[C@]23CC[C@H](O)C[C@H]2Oc2ccc(cc23)/C=C/C(=O)N2CCCN(CCCCN1)C2","CCCC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCC)CC2=CC=CC=C2)CC3=CC=CC=C3",NA,NA,NA,NA,"UFOFLILZAYNLQQ","InChI=1S/C26H33N3O4/c30-20-8-10-26-11-9-24(31)27-12-1-2-13-28-14-3-15-29(18-28)25(32)7-5-19-4-6-22(21(26)16-19)33-23(26)17-20/h4-7,9,11,16,20,23,30H,1-3,8,10,12-15,17-18H2,(H,27,31)/b7-5+,11-9+/t20-,23+,26-/m0/s1","UFOFLILZAYNLQQ-NHPWUDTJSA-N","InChI=1S/C28H36N4O4/c1-3-11-21-25(33)29-22(12-4-2)26(34)31-24(18-20-15-9-6-10-16-20)28(36)32-23(27(35)30-21)17-19-13-7-5-8-14-19/h5-10,13-16,21-24H,3-4,11-12,17-18H2,1-2H3,(H,29,33)(H,30,35)(H,31,34)(H,32,36)","AMUAGNPIOKLCDR"
"4139_277.17_2.2",4139,277.166000154098,2.17463267746479,0.017482174740186,1.75740454315959,1.30201589080102,0.380747056368315,"Amino acids and Peptides","Phenylpropanoids (C6-C3)","Cinnamic acid amides","4-coumaroylagmatine",NA,"N=C(N)NCCCCNC(=O)/C=C/c1ccc(O)cc1","C1=CC(=CC=C1C=CC(=O)NCCCCN=C(N)N)O",NA,NA,NA,NA,"AKIHYQWCLCDMMI","InChI=1S/C14H20N4O2/c15-14(16)18-10-2-1-9-17-13(20)8-5-11-3-6-12(19)7-4-11/h3-8,19H,1-2,9-10H2,(H,17,20)(H4,15,16,18)/b8-5+","AKIHYQWCLCDMMI-VMPITWQZSA-N","InChI=1S/C14H20N4O2/c15-14(16)18-10-2-1-9-17-13(20)8-5-11-3-6-12(19)7-4-11/h3-8,19H,1-2,9-10H2,(H,17,20)(H4,15,16,18)","AKIHYQWCLCDMMI"
"1350_416.26_3.5",1350,416.264157440002,3.48828822465753,0.0188870880039408,1.72383499609126,0.856452651529881,-0.223554604901755,"Polyketides","Linear polyketides","Open-chain polyketides","null",NA,NA,"CC1C(OC(CC1=C)(CC(=O)NCC2CC(C(C(O2)CC(CO)O)(C)C)O)O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C21H37NO7/c1-12-8-21(27,29-14(3)13(12)2)9-19(26)22-10-16-7-17(25)20(4,5)18(28-16)6-15(24)11-23/h13-18,23-25,27H,1,6-11H2,2-5H3,(H,22,26)","YWJZKKGHAWXBLL"
"5029_321.19_2.4",5029,321.192106629227,2.4279870525,0.0195759269804475,1.7082776636015,1.36898643749291,0.453108153930624,"Alkaloids","Ornithine alkaloids","Polyamines","null",NA,NA,"COC1=C(C=C(C=C1)C=CC(=O)NCCCCN=C(N)N)OC",NA,NA,NA,NA,"CCZXUYRSGKPBHZ","nan","nan","InChI=1S/C16H24N4O3/c1-22-13-7-5-12(11-14(13)23-2)6-8-15(21)19-9-3-4-10-20-16(17)18/h5-8,11H,3-4,9-10H2,1-2H3,(H,19,21)(H4,17,18,20)","CCZXUYRSGKPBHZ"
"4775_130.09_0.7",4775,130.086427642111,0.65143068894309,0.019897246898731,1.70120701099756,1.2301179093167,0.2987966074618,"Amino acids and Peptides","Small peptides","Aminoacids","l-homopro",NA,NA,"C1CCNC(C1)C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)","HXEACLLIILLPRG"
"5297_268.26_9.3",5297,268.263610839844,9.26127163551402,0.0199081547975226,1.70096899102182,0.87119836075274,-0.198926855405681,"Fatty acids","Sphingolipids","Sphingoid bases","C17 Sphingosine",NA,"CCCCC[C@@H]1[C@H](CC)C[C@H](CCO)[C@H]2CCCN12","CCCCCCCCCCCCC=CC(C(CO)N)O",NA,NA,NA,NA,"BKSKLPMHTCDKMA","InChI=1S/C17H33NO/c1-3-5-6-8-16-14(4-2)13-15(10-12-19)17-9-7-11-18(16)17/h14-17,19H,3-13H2,1-2H3/t14-,15+,16-,17-/m1/s1","BKSKLPMHTCDKMA-YYIAUSFCSA-N","InChI=1S/C17H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17(20)16(18)15-19/h13-14,16-17,19-20H,2-12,15,18H2,1H3","RBEJCQPPFCKTRZ"
"4465_181.05_2.6",4465,181.049575420076,2.56752815949367,0.0199222049420494,1.70066259657643,0.847733894505977,-0.238316624114476,"Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","Caffeate","C1=CC(=C(C=C1/C=C/C(=O)O)O)O",NA,"C1=CC(=C(C=C1C=CC(=O)O)O)O","InChI=1S/C9H8O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1-5,10-11H,(H,12,13)/b4-2+",NA,"QAIPRVGONGVQAS-DUXPYHPUSA-N","QAIPRVGONGVQAS",NA,NA,NA,"InChI=1S/C9H8O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1-5,10-11H,(H,12,13)","QAIPRVGONGVQAS"
"3405_265.15_2.5",3405,265.15466792084,2.49787677425743,0.0219823246441416,1.65792638257953,1.25804194931344,0.331180029576058,"Amino acids and Peptides","Small peptides","Dipeptides","valylphenylalanine",NA,NA,"CC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C14H20N2O3/c1-9(2)12(15)13(17)16-11(14(18)19)8-10-6-4-3-5-7-10/h3-7,9,11-12H,8,15H2,1-2H3,(H,16,17)(H,18,19)","GJNDXQBALKCYSZ"
"5561_204.12_0.8",5561,204.12318693502,0.791834966724138,0.0221368470862128,1.65488423488314,0.806339497549641,-0.310540702403354,"Fatty acids","Fatty esters","Fatty acyl carnitines","Branigen","CC(=O)OC(CC([O-])=O)C[N+](C)(C)C",NA,"CC(=O)OC(CC(=O)O)C[N+](C)(C)C","\"\"InChI=1S/C9H17NO4/c1-7(11)14-8(5-9(12)13)6-10(2,3)4/h8H,5-6H2,1-4H3\"\"",NA,"RDHQFKQIGNGIED-UHFFFAOYSA-N","RDHQFKQIGNGIED",NA,NA,NA,"InChI=1S/C9H17NO4/c1-7(11)14-8(5-9(12)13)6-10(2,3)4/h8H,5-6H2,1-4H3/p+1","RDHQFKQIGNGIED"
