"feature_id_full","feature_id","feature_mz","feature_rt","biodynamique_vs_conventional purely mineral fertilization_p_value","biodynamique_vs_conventional purely mineral fertilization_p_value_minus_log10","biodynamique_vs_conventional purely mineral fertilization_fold_change","biodynamique_vs_conventional purely mineral fertilization_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"4823_309.16_1.7",4823,309.155657682292,1.70094535151515,0.000617834718210183,3.20912769088168,1.58003567854026,0.659957136042844,"Amino acids and Peptides","Small peptides","Dipeptides","Cbz-L-Arginine",NA,NA,"C1=CC=C(C=C1)COC(=O)NC(CCCN=C(N)N)C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C14H20N4O4/c15-13(16)17-8-4-7-11(12(19)20)18-14(21)22-9-10-5-2-1-3-6-10/h1-3,5-6,11H,4,7-9H2,(H,18,21)(H,19,20)(H4,15,16,17)","SJSSFUMSAFMFNM"
"260_362.14_2.3",260,362.144915150782,2.28719675454545,0.000695179133719298,3.15790327201188,1.49765305635649,0.582703450334794,"Amino acids and Peptides","Amino acid glycosides","Cyanogenic glycosides","2-(Cyanomethylene)-3,5-dihydroxy-4-methoxycyclohexyl)-.beta.-glucoside","O=C(O)CCc1c(O)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1","O=C(OC1OC(CO)C(O)C(O)C1O)c1ccc(O)c(O)c1","COC1C(CC(C(=CC#N)C1O)OC2C(C(C(C(O2)CO)O)O)O)O","InChI=1S/C15H20O9/c16-6-9-12(20)13(21)14(22)15(24-9)23-8-3-1-2-7(11(8)19)4-5-10(17)18/h1-3,9,12-16,19-22H,4-6H2,(H,17,18)/t9-,12-,13+,14-,15-/m1/s1","JDNUVLAJLPVYNP-SWMGHYKJSA-N","JDNUVLAJLPVYNP-SWMGHYKJSA-N","JDNUVLAJLPVYNP","MOBYACALHPXMHU","InChI=1S/C13H16O9/c14-4-8-9(17)10(18)11(19)13(21-8)22-12(20)5-1-2-6(15)7(16)3-5/h1-3,8-11,13-19H,4H2","MOBYACALHPXMHU-UHFFFAOYSA-N","InChI=1S/C15H23NO9/c1-23-14-7(18)4-8(6(2-3-16)10(14)19)24-15-13(22)12(21)11(20)9(5-17)25-15/h2,7-15,17-22H,4-5H2,1H3","SDYUFOBSNZFKRM"
"1715_273.08_3.5",1715,273.075675060607,3.47707523050847,0.000874586678891742,3.05819714181836,0.625119968317345,-0.677795007372556,"Shikimates and Phenylpropanoids","Flavonoids","Chalcones","Asahina","O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(O)C=C3)C1","O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21","C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O","InChI=1S/C15H12O5/c16-9-3-1-8(2-4-9)13-7-12(19)15-11(18)5-10(17)6-14(15)20-13/h1-6,13,16-18H,7H2",NA,"FTVWIRXFELQLPI-UHFFFAOYSA-N","FTVWIRXFELQLPI","FTVWIRXFELQLPI","InChI=1S/C15H12O5/c16-9-3-1-8(2-4-9)13-7-12(19)15-11(18)5-10(17)6-14(15)20-13/h1-6,13,16-18H,7H2","FTVWIRXFELQLPI-UHFFFAOYSA-N","InChI=1S/C15H12O5/c16-9-3-1-8(2-4-9)13-7-12(19)15-11(18)5-10(17)6-14(15)20-13/h1-6,13,16-18H,7H2","FTVWIRXFELQLPI"
"4766_307.18_2.3",4766,307.176642371034,2.30365449605263,0.000900423140345788,3.04555335241502,1.40232119885219,0.487816833597923,"Amino acids and Peptides","Phenylpropanoids (C6-C3)","Cinnamic acid amides","feruloylagmatine","COc1c(O)ccc(/C=C/C(=O)NCCCCNC(C)=O)c1","COc1cc(/C=C/C(=O)NCCCCNC(=N)N)ccc1O","COC1=C(C=CC(=C1)C=CC(=O)NCCCCN=C(N)N)O","InChI=1S/C16H22N2O4/c1-12(19)17-9-3-4-10-18-16(21)8-6-13-5-7-14(20)15(11-13)22-2/h5-8,11,20H,3-4,9-10H2,1-2H3,(H,17,19)(H,18,21)/b8-6+","ZVMGKOAHBAIHLO-SOFGYWHQSA-N","ZVMGKOAHBAIHLO-SOFGYWHQSA-N","ZVMGKOAHBAIHLO","UBMDAKWARMURDL","InChI=1S/C15H22N4O3/c1-22-13-10-11(4-6-12(13)20)5-7-14(21)18-8-2-3-9-19-15(16)17/h4-7,10,20H,2-3,8-9H2,1H3,(H,18,21)(H4,16,17,19)/b7-5+","UBMDAKWARMURDL-FNORWQNLSA-N","InChI=1S/C15H22N4O3/c1-22-13-10-11(4-6-12(13)20)5-7-14(21)18-8-2-3-9-19-15(16)17/h4-7,10,20H,2-3,8-9H2,1H3,(H,18,21)(H4,16,17,19)","UBMDAKWARMURDL"
"4921_227.08_2",4921,227.079040454817,2.02398027403846,0.000918609610559758,3.03686901527425,1.43465618318916,0.520705034991969,"Amino acids and Peptides","Small peptides","Aminoacids","Pacitron",NA,NA,"C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)","QIVBCDIJIAJPQS"
"2602_188.07_2",2602,188.070563734623,2.02423996403509,0.000998095285425804,3.0008279958276,1.44782069216593,0.533882940445228,"Alkaloids","Tryptophan alkaloids","Simple indole alkaloids","bmse000409",NA,"O=C(O)/C=C\c1c[nH]c2ccccc12","C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)O",NA,NA,NA,NA,"PLVPPLCLBIEYEA","InChI=1S/C11H9NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-7,12H,(H,13,14)/b6-5-","PLVPPLCLBIEYEA-WAYWQWQTSA-N","InChI=1S/C11H11NO3/c13-10(11(14)15)5-7-6-12-9-4-2-1-3-8(7)9/h1-4,6,10,12-13H,5H2,(H,14,15)","XGILAAMKEQUXLS"
"868_205.1_2",868,205.097088178882,2.024269945,0.0012423452722485,2.9057576883838,1.45325158953474,0.539284486558877,"Amino acids and Peptides","Small peptides","Aminoacids","Pacitron",NA,"N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O","C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N",NA,NA,NA,NA,"QIVBCDIJIAJPQS","InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1","QIVBCDIJIAJPQS-VIFPVBQESA-N","InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)","QIVBCDIJIAJPQS"
"4809_205.1_2.1",4809,205.097166538466,2.11656782946429,0.00133945335792773,2.87307240467413,1.47018559039318,0.555998286652994,"Amino acids and Peptides","Small peptides","Aminoacids","Pacitron","C1=CC2=C(C=C1)NC=C2C[C@@H](C(=O)O)N","N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O","C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N","\"\"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1\"\"",NA,"QIVBCDIJIAJPQS-VIFPVBQESA-N","QIVBCDIJIAJPQS","QIVBCDIJIAJPQS","InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1","QIVBCDIJIAJPQS-VIFPVBQESA-N","InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)","QIVBCDIJIAJPQS"
"5292_374.11_2.7",5292,374.110699540908,2.65578614745763,0.00137378572548143,2.86208100053555,1.41192029434151,0.497658647954771,"Alkaloids","Anthranilic acid alkaloids","Pterocarpan","DIMBOA glucoside","O=C2N(O)C=3C=CC(OC)=CC=3(OC2(OC1OC(CO)C(O)C(O)C1(O)))","COc1ccc2c(c1)O[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)N2O","COC1=CC2=C(C=C1)N(C(=O)C(O2)OC3C(C(C(C(O3)CO)O)O)O)O","1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3",NA,"WTGXAWKVZMQEDA-UHFFFAOYSA-N","WTGXAWKVZMQEDA","WTGXAWKVZMQEDA","InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3/t9-,10-,11+,12-,14+,15+/m1/s1","WTGXAWKVZMQEDA-FYPHCDFOSA-N","InChI=1S/C15H19NO10/c1-23-6-2-3-7-8(4-6)24-15(13(21)16(7)22)26-14-12(20)11(19)10(18)9(5-17)25-14/h2-4,9-12,14-15,17-20,22H,5H2,1H3","WTGXAWKVZMQEDA"
"5199_289.16_3.5",5199,289.164618307372,3.54566492537313,0.00156337292469724,2.80593741365075,0.720543658565805,-0.472842247293523,"Fatty acids","Fatty Acids and Conjugates","Dicarboxylic acids","null",NA,"C[C@@H](O)/C=C/[C@@]1(O)[C@@]2(C)C[C@@H](O)C[C@]1(C)C(=O)O2","CC(CC=CCC(C)C(CC(=O)O)O)C(CC(=O)O)O",NA,NA,NA,NA,"AQSPKQLQWIQRJJ","InChI=1S/C13H20O5/c1-8(14)4-5-13(17)11(2)6-9(15)7-12(13,3)18-10(11)16/h4-5,8-9,14-15,17H,6-7H2,1-3H3/b5-4+/t8-,9+,11-,12-,13+/m1/s1","AQSPKQLQWIQRJJ-WKINKLLYSA-N","InChI=1S/C14H24O6/c1-9(11(15)7-13(17)18)5-3-4-6-10(2)12(16)8-14(19)20/h3-4,9-12,15-16H,5-8H2,1-2H3,(H,17,18)(H,19,20)","FIDISSFBBFUTOK"
"4272_291.1_3.2",4272,291.097626546559,3.20065023066667,0.0015955486257422,2.79708995576397,1.37782581719204,0.462393516085303,"Amino acids and Peptides","Small peptides","Dipeptides","N2-Malonyl-D-tryptophan",NA,"O=C(O)CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O","C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NC(=O)CC(=O)O",NA,NA,NA,NA,"OVEAWSPZRGBTSS","InChI=1S/C14H14N2O5/c17-12(6-13(18)19)16-11(14(20)21)5-8-7-15-10-4-2-1-3-9(8)10/h1-4,7,11,15H,5-6H2,(H,16,17)(H,18,19)(H,20,21)","OVEAWSPZRGBTSS-UHFFFAOYSA-N","InChI=1S/C14H14N2O5/c17-12(6-13(18)19)16-11(14(20)21)5-8-7-15-10-4-2-1-3-9(8)10/h1-4,7,11,15H,5-6H2,(H,16,17)(H,18,19)(H,20,21)","OVEAWSPZRGBTSS"
"3382_245.09_3.2",3382,245.092019997644,3.20156350392157,0.00173739984488899,2.76010022159583,1.37024585390149,0.454434769377444,"Amino acids and Peptides","Small peptides","Dipeptides","N-Acetyl-6-hydroxytryptophan",NA,NA,"CC(=O)NC(CC1=CNC2=C1C=CC(=C2)O)C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C13H14N2O4/c1-7(16)15-12(13(18)19)4-8-6-14-11-5-9(17)2-3-10(8)11/h2-3,5-6,12,14,17H,4H2,1H3,(H,15,16)(H,18,19)","SRHPKORNWUUECV"
"5557_323.17_1.9",5557,323.171284677249,1.88059972916667,0.00175580421914336,2.7555239117135,1.38638278566748,0.471325646175682,"Amino acids and Peptides","Phenylpropanoids (C6-C3)","Cinnamic acid amides","null",NA,NA,"C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CCCN=C(N)N)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C15H22N4O4/c16-15(17)18-8-4-7-12(20)13(21)19-11(14(22)23)9-10-5-2-1-3-6-10/h1-3,5-6,11-12,20H,4,7-9H2,(H,19,21)(H,22,23)(H4,16,17,18)","UVIGFTRCBVMVNN"
"4989_611.16_3",4989,611.161016514486,2.98547623292683,0.00191262165962298,2.71837093033253,0.749071738180199,-0.416824203492034,"Shikimates and Phenylpropanoids","Flavonoids","Flavonols","Melin-d3","C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O","C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O","CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O","1S/C27H30O16/c1-8-17(32)20(35)22(37)26(40-8)39-7-15-18(33)21(36)23(38)27(42-15)43-25-19(34)16-13(31)5-10(28)6-14(16)41-24(25)9-2-3-11(29)12(30)4-9/h2-6,8,15,17-18,20-23,26-33,35-38H,7H2,1H3/t8-,15+,17-,18+,20+,21-,22+,23+,26+,27-/m0/s1","IKGXIBQEEMLURG-NVPNHPEKSA-N","IKGXIBQEEMLURG-NVPNHPEKSA-N","IKGXIBQEEMLURG","IKGXIBQEEMLURG","InChI=1S/C27H30O16/c1-8-17(32)20(35)22(37)26(40-8)39-7-15-18(33)21(36)23(38)27(42-15)43-25-19(34)16-13(31)5-10(28)6-14(16)41-24(25)9-2-3-11(29)12(30)4-9/h2-6,8,15,17-18,20-23,26-33,35-38H,7H2,1H3/t8-,15+,17-,18+,20+,21-,22+,23+,26+,27-/m0/s1","IKGXIBQEEMLURG-NVPNHPEKSA-N","InChI=1S/C27H30O16/c1-8-17(32)20(35)22(37)26(40-8)39-7-15-18(33)21(36)23(38)27(42-15)43-25-19(34)16-13(31)5-10(28)6-14(16)41-24(25)9-2-3-11(29)12(30)4-9/h2-6,8,15,17-18,20-23,26-33,35-38H,7H2,1H3","IKGXIBQEEMLURG"
"3136_490.18_0.6",3136,490.17679806788,0.642341934605263,0.00191773273671399,2.71721191805066,0.747324713009893,-0.420192863839553,"Amino acids and Peptides","Small peptides","Tripeptides","Formyl-met-leu-phe ome",NA,NA,"CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)OC)NC(=O)C(CCSC)NC=O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C22H33N3O5S/c1-15(2)12-18(24-20(27)17(23-14-26)10-11-31-4)21(28)25-19(22(29)30-3)13-16-8-6-5-7-9-16/h5-9,14-15,17-19H,10-13H2,1-4H3,(H,23,26)(H,24,27)(H,25,28)","FTDSTRQDCPIBEG"
"2876_188.07_2.1",2876,188.070612589851,2.13755921047619,0.00195899691534365,2.70796624784921,1.42217795280944,0.508101996302618,"Alkaloids","Tryptophan alkaloids","Simple indole alkaloids","bmse000409",NA,"O=C(O)/C=C\c1c[nH]c2ccccc12","C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)O",NA,NA,NA,NA,"PLVPPLCLBIEYEA","InChI=1S/C11H9NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-7,12H,(H,13,14)/b6-5-","PLVPPLCLBIEYEA-WAYWQWQTSA-N","InChI=1S/C11H11NO3/c13-10(11(14)15)5-7-6-12-9-4-2-1-3-8(7)9/h1-4,6,10,12-13H,5H2,(H,14,15)","XGILAAMKEQUXLS"
"2798_626.17_3",2798,626.172795520597,3.00984916122449,0.00202620549384343,2.69331651143547,0.741058106183711,-0.432341426558043,"Carbohydrates","Saccharides","Pyrimidine nucleos(t)ides","Tagdmu",NA,NA,"CC(=O)NC1C(C(C(OC1OC2C(C(C(OC2C(=O)O)OC3=CC=C(C=C3)NC(=O)C(F)(F)F)NC(=O)C)O)CO)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C24H30F3N3O13/c1-8(32)28-13-16(35)15(34)12(7-31)41-22(13)42-18-17(36)14(29-9(2)33)21(43-19(18)20(37)38)40-11-5-3-10(4-6-11)30-23(39)24(25,26)27/h3-6,12-19,21-22,31,34-36H,7H2,1-2H3,(H,28,32)(H,29,33)(H,30,39)(H,37,38)","TVBAJMBZMHWBCP"
