"feature_id_full","feature_id","feature_mz","feature_rt","biodynamique_vs_conventional purely mineral fertilization_p_value","biodynamique_vs_conventional purely mineral fertilization_p_value_minus_log10","biodynamique_vs_conventional purely mineral fertilization_fold_change","biodynamique_vs_conventional purely mineral fertilization_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"5180_465.1_3.1",5180,465.102952114602,3.0737696625,9.51409768701845e-05,4.02163239372805,0.659651329810821,-0.600224430523334,"Shikimates and Phenylpropanoids","Flavonoids","Flavonols","Hirsutrin","C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O)O","O=c1c(O)c(-c2ccc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)oc2cc(O)cc(O)c12","C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O","1S/C21H20O12/c22-6-13-15(27)17(29)18(30)21(32-13)33-20-16(28)14-11(26)4-8(23)5-12(14)31-19(20)7-1-2-9(24)10(25)3-7/h1-5,13,15,17-18,21-27,29-30H,6H2/t13-,15+,17+,18-,21+/m1/s1","OVSQVDMCBVZWGM-DTGCRPNFSA-N","OVSQVDMCBVZWGM-DTGCRPNFSA-N","OVSQVDMCBVZWGM","YLWQTYZKYGNKPI","InChI=1S/C21H20O12/c22-6-13-15(26)17(28)19(30)21(33-13)32-11-3-7(1-2-9(11)24)20-18(29)16(27)14-10(25)4-8(23)5-12(14)31-20/h1-5,13,15,17,19,21-26,28-30H,6H2/t13-,15-,17+,19-,21-/m1/s1","YLWQTYZKYGNKPI-HMGRVEAOSA-N","InChI=1S/C21H20O12/c22-6-13-15(27)17(29)18(30)21(32-13)33-20-16(28)14-11(26)4-8(23)5-12(14)31-19(20)7-1-2-9(24)10(25)3-7/h1-5,13,15,17-18,21-27,29-30H,6H2","OVSQVDMCBVZWGM"
"4768_647.16_3.3",4768,647.157753838848,3.29184998444444,0.000109996147469099,3.95862252540733,0.692620309163367,-0.52986340371419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3540_339.11_2.6",3540,339.107290982832,2.62640497951807,0.000113381396948749,3.94545819645957,0.670773116312583,-0.576103226109927,"Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","2-Coumaroylquinic acid",NA,"Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@@H](O)C2","C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC=C(C=C2)O)O)O",NA,NA,NA,NA,"XMOCLSLCDHWDHP","InChI=1S/C15H14O7/c16-7-3-9(17)8-5-12(20)15(22-13(8)4-7)6-1-10(18)14(21)11(19)2-6/h1-4,12,15-21H,5H2/t12-,15+/m0/s1","XMOCLSLCDHWDHP-SWLSCSKDSA-N","InChI=1S/C16H18O8/c17-10-4-1-9(2-5-10)3-6-13(19)24-12-8-16(23,15(21)22)7-11(18)14(12)20/h1-6,11-12,14,17-18,20,23H,7-8H2,(H,21,22)","BMRSEYFENKXDIS"
"1186_303.05_2.7",1186,303.049795440356,2.73657062121212,0.000115850255786805,3.93610300299032,0.673628493525012,-0.56997493124875,"Shikimates and Phenylpropanoids","Flavonoids","Flavonols","Quertine","O=C1C(O)=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(O)=C(O)C3","O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12","C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O","InChI=1S/C15H10O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,16-19,21H",NA,"REFJWTPEDVJJIY-UHFFFAOYSA-N","REFJWTPEDVJJIY","REFJWTPEDVJJIY","InChI=1S/C15H10O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,16-19,21H","REFJWTPEDVJJIY-UHFFFAOYSA-N","InChI=1S/C15H10O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,16-19,21H","REFJWTPEDVJJIY"
"3036_147.04_2.6",3036,147.044028968861,2.62277285263158,0.000122052457796793,3.91345347067664,0.669258215454122,-0.579365151163747,"Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","coumarate",NA,NA,"C1=CC(=CC=C1C=CC(=O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C9H8O3/c10-8-4-1-7(2-5-8)3-6-9(11)12/h1-6,10H,(H,11,12)","NGSWKAQJJWESNS"
"3083_476.31_2.9",3083,476.306753577501,2.94547358373984,0.000141783584803891,3.84837404730359,1.48364625948249,0.569147156295123,"Alkaloids","Oligopeptides","Cyclic peptides","Netililn",NA,NA,"CCNC1CC(C(C(C1OC2C(C(C(CO2)(C)O)NC)O)O)OC3C(CC=C(O3)CN)N)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C21H41N5O7/c1-4-26-13-7-12(24)16(32-19-11(23)6-5-10(8-22)31-19)14(27)17(13)33-20-15(28)18(25-3)21(2,29)9-30-20/h5,11-20,25-29H,4,6-9,22-24H2,1-3H3","CIDUJQMULVCIBT"
"889_307.09_2.5",889,307.092596482879,2.50424329850746,0.000149190936638278,3.82625755948763,1.41000760375284,0.495702942671539,"Amino acids and Peptides","Small peptides","Dipeptides","ACMC-20mono","COc1c(O)ccc(/C=C/C(=O)NCCCCNC(C)=O)c1",NA,"C1=CC=C2C(=C1)C(C(=O)N2)CC(=O)NC(CC(=O)O)C(=O)O","InChI=1S/C16H22N2O4/c1-12(19)17-9-3-4-10-18-16(21)8-6-13-5-7-14(20)15(11-13)22-2/h5-8,11,20H,3-4,9-10H2,1-2H3,(H,17,19)(H,18,21)/b8-6+","ZVMGKOAHBAIHLO-SOFGYWHQSA-N","ZVMGKOAHBAIHLO-SOFGYWHQSA-N","ZVMGKOAHBAIHLO",NA,NA,NA,"InChI=1S/C14H14N2O6/c17-11(15-10(14(21)22)6-12(18)19)5-8-7-3-1-2-4-9(7)16-13(8)20/h1-4,8,10H,5-6H2,(H,15,17)(H,16,20)(H,18,19)(H,21,22)","SDOOMIWSQMGJCL"
"1132_465.1_2.7",1132,465.102342459393,2.74446458846154,0.000155951620620247,3.80701010777588,0.681432766295048,-0.553356774640015,"Shikimates and Phenylpropanoids","Flavonoids","Flavonols","Hirsutrin","O=c1c(OC2OC(C(O)CO)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12","O=c1c(O[C@@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12","C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O","\"\"InChI=1S/C21H20O12/c22-6-12(27)19-16(29)17(30)21(32-19)33-20-15(28)14-11(26)4-8(23)5-13(14)31-18(20)7-1-2-9(24)10(25)3-7/h1-5,12,16-17,19,21-27,29-30H,6H2/t12-,16-,17-,19?,21+/m1/s1\"\"",NA,"OPJZLUXFQFQYAI-UHFFFAOYSA-N","OPJZLUXFQFQYAI","OVSQVDMCBVZWGM","InChI=1S/C21H20O12/c22-6-13-15(27)17(29)18(30)21(32-13)33-20-16(28)14-11(26)4-8(23)5-12(14)31-19(20)7-1-2-9(24)10(25)3-7/h1-5,13,15,17-18,21-27,29-30H,6H2/t13-,15-,17+,18+,21-/m0/s1","OVSQVDMCBVZWGM-LVWULRLVSA-N","InChI=1S/C21H20O12/c22-6-13-15(27)17(29)18(30)21(32-13)33-20-16(28)14-11(26)4-8(23)5-12(14)31-19(20)7-1-2-9(24)10(25)3-7/h1-5,13,15,17-18,21-27,29-30H,6H2","OVSQVDMCBVZWGM"
"4013_147.04_2.9",4013,147.043889551782,2.85948462357724,0.000161658274995705,3.79140205973172,0.673926772661846,-0.569336254900051,"Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","coumarate",NA,NA,"C1=CC(=CC=C1C=CC(=O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C9H8O3/c10-8-4-1-7(2-5-8)3-6-9(11)12/h1-6,10H,(H,11,12)","NGSWKAQJJWESNS"
"4862_361.09_2.6",4862,361.090241772962,2.6104234440678,0.00016503120352688,3.7824339331296,0.678008271389186,-0.560625221202187,"Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","2-Coumaroylquinic acid",NA,"O=C(/C=C/c1ccc(O)cc1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O","C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC=C(C=C2)O)O)O",NA,NA,NA,NA,"BMRSEYFENKXDIS","InChI=1S/C16H18O8/c17-10-4-1-9(2-5-10)3-6-13(19)24-12-8-16(23,15(21)22)7-11(18)14(12)20/h1-6,11-12,14,17-18,20,23H,7-8H2,(H,21,22)/b6-3+/t11-,12-,14-,16+/m1/s1","BMRSEYFENKXDIS-OTCYKTEZSA-N","InChI=1S/C16H18O8/c17-10-4-1-9(2-5-10)3-6-13(19)24-12-8-16(23,15(21)22)7-11(18)14(12)20/h1-6,11-12,14,17-18,20,23H,7-8H2,(H,21,22)","BMRSEYFENKXDIS"
"3649_235.14_1.9",3649,235.144281566086,1.87054395866667,0.000171756518235668,3.76508677228841,1.48967776574011,0.57500029307323,"Alkaloids","Ornithine alkaloids","Polyamines","p-Coumaroylputrescine","O=C(C=CC1=CC=C(O)C=C1)NCCCCN","NCCCCNC(=O)/C=C/c1ccc(O)cc1","C1=CC(=CC=C1C=CC(=O)NCCCCN)O","1S/C13H18N2O2/c14-9-1-2-10-15-13(17)8-5-11-3-6-12(16)7-4-11/h3-8,16H,1-2,9-10,14H2,(H,15,17)",NA,"CJHDBEPXEKGBDW-UHFFFAOYSA-N","CJHDBEPXEKGBDW","CJHDBEPXEKGBDW","InChI=1S/C13H18N2O2/c14-9-1-2-10-15-13(17)8-5-11-3-6-12(16)7-4-11/h3-8,16H,1-2,9-10,14H2,(H,15,17)/b8-5+","CJHDBEPXEKGBDW-VMPITWQZSA-N","InChI=1S/C13H18N2O2/c14-9-1-2-10-15-13(17)8-5-11-3-6-12(16)7-4-11/h3-8,16H,1-2,9-10,14H2,(H,15,17)","CJHDBEPXEKGBDW"
"4872_465.1_2.8",4872,465.102648418235,2.757636585,0.000173852311181926,3.75981953145823,0.680229442137711,-0.555906643815413,"Shikimates and Phenylpropanoids","Flavonoids","Flavonols","Hirsutrin","O=c1c(OC2OC(C(O)CO)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12","O=c1c(O[C@@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12","C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O","\"\"InChI=1S/C21H20O12/c22-6-12(27)19-16(29)17(30)21(32-19)33-20-15(28)14-11(26)4-8(23)5-13(14)31-18(20)7-1-2-9(24)10(25)3-7/h1-5,12,16-17,19,21-27,29-30H,6H2/t12-,16-,17-,19?,21+/m1/s1\"\"",NA,"OPJZLUXFQFQYAI-UHFFFAOYSA-N","OPJZLUXFQFQYAI","OVSQVDMCBVZWGM","InChI=1S/C21H20O12/c22-6-13-15(27)17(29)18(30)21(32-13)33-20-16(28)14-11(26)4-8(23)5-12(14)31-19(20)7-1-2-9(24)10(25)3-7/h1-5,13,15,17-18,21-27,29-30H,6H2/t13-,15-,17+,18+,21-/m0/s1","OVSQVDMCBVZWGM-LVWULRLVSA-N","InChI=1S/C21H20O12/c22-6-13-15(27)17(29)18(30)21(32-13)33-20-16(28)14-11(26)4-8(23)5-12(14)31-19(20)7-1-2-9(24)10(25)3-7/h1-5,13,15,17-18,21-27,29-30H,6H2","OVSQVDMCBVZWGM"
"3007_649.14_2.7",3007,649.137496948504,2.72980044285714,0.000191797887428233,3.71715618070714,0.695616092586372,-0.523636786127277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762_478.23_2.8",762,478.228836059786,2.78551425384615,0.000200534382611157,3.69781115472396,0.675319034096337,-0.566358873951363,"Carbohydrates","Nucleosides","Purine nucleos(t)ides","[5-[(2-amino-2-oxoethyl)carbamoyl]-3-(cyclohexylcarbamoylamino)-2,5-dihydroxycyclohexyl] N-prop-2-enylcarbamate",NA,NA,"C=CCNC(=O)OC1CC(CC(C1O)NC(=O)NC2CCCCC2)(C(=O)NCC(=O)N)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C20H33N5O7/c1-2-8-22-19(30)32-14-10-20(31,17(28)23-11-15(21)26)9-13(16(14)27)25-18(29)24-12-6-4-3-5-7-12/h2,12-14,16,27,31H,1,3-11H2,(H2,21,26)(H,22,30)(H,23,28)(H2,24,25,29)","SKWLDPMHRMCFLO"
"2038_487.08_3.1",2038,487.084698748629,3.08741159268293,0.000228103765479792,3.64186754543971,0.690968609795755,-0.533307923377514,"Shikimates and Phenylpropanoids","Flavonoids","Flavonols","Hirsutrin",NA,NA,"C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C21H20O12/c22-6-13-15(27)17(29)18(30)21(32-13)33-20-16(28)14-11(26)4-8(23)5-12(14)31-19(20)7-1-2-9(24)10(25)3-7/h1-5,13,15,17-18,21-27,29-30H,6H2","OVSQVDMCBVZWGM"
"285_273.08_3.8",285,273.075244753984,3.76426818,0.000257543471509769,3.58914945460972,0.684671220233178,-0.546516724051447,"Shikimates and Phenylpropanoids","Flavonoids","Chalcones","Asahina","O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21","O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21","C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O","\"\"InChI=1S/C15H12O5/c16-9-3-1-8(2-4-9)13-7-12(19)15-11(18)5-10(17)6-14(15)20-13/h1-6,13,16-18H,7H2\"\"",NA,"FTVWIRXFELQLPI-UHFFFAOYSA-N","FTVWIRXFELQLPI","FTVWIRXFELQLPI","InChI=1S/C15H12O5/c16-9-3-1-8(2-4-9)13-7-12(19)15-11(18)5-10(17)6-14(15)20-13/h1-6,13,16-18H,7H2/t13-/m1/s1","FTVWIRXFELQLPI-CYBMUJFWSA-N","InChI=1S/C15H12O5/c16-9-3-1-8(2-4-9)13-7-12(19)15-11(18)5-10(17)6-14(15)20-13/h1-6,13,16-18H,7H2","FTVWIRXFELQLPI"
