"feature_id","feature_id_full","feature_id_full_annotated","feature_mz","feature_rt","biodynamique_vs_conventional purely mineral fertilization_p_value","biodynamique_vs_conventional purely mineral fertilization_p_value_minus_log10","biodynamique_vs_conventional purely mineral fertilization_fold_change","biodynamique_vs_conventional purely mineral fertilization_fold_change_log2","sirius_name","sirius_chebiasciiname","sirius_chebiid","sirius_confidencescore","sirius_csi_fingeridscore","sirius_siriusscore","sirius_zodiacscore","sirius_inchi","sirius_inchikey2d","sirius_molecularformula","sirius_adduct","sirius_smiles","canopus_npc_pathway","canopus_npc_class","canopus_npc_superclass","met_annot_structure_exact_mass","met_annot_structure_inchi","met_annot_structure_inchikey","met_annot_short_inchikey","met_annot_structure_smiles","met_annot_structure_molecular_formula","met_annot_structure_nametraditional","met_annot_structure_wikidata","met_annot_structure_taxonomy_npclassifier_01pathway","met_annot_structure_taxonomy_npclassifier_02superclass","met_annot_structure_taxonomy_npclassifier_01pathway_consensus","met_annot_structure_taxonomy_npclassifier_02superclass_consensus","met_annot_structure_taxonomy_npclassifier_03class_consensus","met_annot_organism_name","met_annot_organism_taxonomy_01domain","met_annot_organism_taxonomy_02kingdom","met_annot_organism_taxonomy_03phylum","met_annot_organism_taxonomy_04class","met_annot_organism_taxonomy_05order","met_annot_organism_taxonomy_06family","met_annot_organism_taxonomy_07tribe","met_annot_organism_taxonomy_08genus","met_annot_organism_taxonomy_09species","met_annot_organism_taxonomy_10varietas","met_annot_organism_taxonomy_ottid","met_annot_organism_wikidata","met_annot_score_taxo","biodynamique","biodynamique.pval","conventional.purely.mineral.fertilization","conventional.purely.mineral.fertilization.pval","MeanDecreaseAccuracy","MeanDecreaseAccuracy.pval","MeanDecreaseGini","MeanDecreaseGini.pval"
74,"74_225.08_4","NA_[74_225.08_4]",225.075606689917,3.960327568,0.0102303443623544,1.99010974730903,1.32070631160127,0.401309686945986,"Trinexapac",NA,NA,0.753992698734823,-25.2212522107409,64.6201219279393,1,"InChI=1S/C11H12O5/c12-7-3-6(11(15)16)4-8(13)9(7)10(14)5-1-2-5/h5-6,14H,1-4H2,(H,15,16)","DFFWZNDCNBOKDI","C11H12O5","[M + H]+","C1CC1C(=C2C(=O)CC(CC2=O)C(=O)O)O","Polyketides","Simple cyclic polyketides","Meroterpenoids","224.068473484","InChI=1S/C11H12O5/c1-15-8-5-7(3-4-10(12)13)6-9(16-2)11(8)14/h3-6,14H,1-2H3,(H,12,13)/b4-3+","PCMORTLOPMLEFB-ONEGZZNKSA-N","PCMORTLOPMLEFB","COc1cc(/C=C/C(=O)O)cc(OC)c1O","C11H12O5","Sinapic acid","http://www.wikidata.org/entity/Q417527","Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Shikimates and Phenylpropanoids","Coumarins","Cinnamic acids and derivatives","Solanum tuberosum","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Solanales']","['Solanaceae']","['Solaneae']","['Solanum']","['Solanum tuberosum']","nan","494835.0","http://www.wikidata.org/entity/Q10998",9,0,0.820359281437126,0,0.792415169660679,0,0.774451097804391,0.0128571428571429,0.353293413173653
95,"95_652.41_3.4","NA_[95_652.41_3.4]",652.410908933574,3.37077191967213,0.00341413238941681,2.46671964230787,1.38193255767079,0.466687209729006,"null",NA,NA,0.143065003015486,-695.651123576216,26.8423134539322,0.110050251256281,"InChI=1S/C36H59N3O5/c1-26-22-39(27(2)25-40)36(42)32-21-31(37-35(41)30-16-9-6-10-17-30)18-19-33(32)44-28(3)13-11-12-20-43-34(26)24-38(4)23-29-14-7-5-8-15-29/h18-19,21,26-30,34,40H,5-17,20,22-25H2,1-4H3,(H,37,41)","NILCQTKEVAIMRT","C36H59N3O5","[M + K]+","CC1CCCCOC(C(CN(C(=O)C2=C(O1)C=CC(=C2)NC(=O)C3CCCCC3)C(C)CO)C)CN(C)CC4CCCCC4","Terpenoids","Pregnane steroids","Steroids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.159680638722555,1.00100150250438,0.155688622754491,1.00100150250438,0.189620758483034,0.0197142857142857,0.233532934131737
118,"118_451.23_4.8","NA_[118_451.23_4.8]",451.233025529002,4.76622265121951,0.00479850388244711,2.31889414947443,0.737328830001842,-0.439619926568767,"kalmitoxin V",NA,NA,0.492094783139491,-196.918145009078,90.924757229805,0.997989949748744,"InChI=1S/C24H36O9/c1-10(25)31-18-19(32-11(2)26)24(30)15(14-17(33-14)20(24,3)4)22(6,29)13-8-7-12-16(27)23(13,18)9-21(12,5)28/h12-19,27-30H,7-9H2,1-6H3","UNNXYQQFBSBBGT","C24H36O9","[M - H2O + H]+","CC(=O)OC1C(C2(C(C3C(C2(C)C)O3)C(C4C15CC(C(C5O)CC4)(C)O)(C)O)O)OC(=O)C","Terpenoids","Eudesmane sesquiterpenoids","Sesquiterpenoids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.832335329341317,0,0.828343313373254,0,0.788423153692615,0.0277142857142857,0.0658682634730539
150,"150_599.41_6.7","NA_[150_599.41_6.7]",599.409514628804,6.70558700617284,0.00817049533749914,2.08775161350167,1.30936066825316,0.388862547725976,"3-[(1E,3E,5E,7E,9E,11E,13E,15E,17E)-18-(3,4-dihydroxy-2,6,6-trimethylcyclohexen-1-yl)-3,7,12,16-tetramethyloctadeca-1,3,5,7,9,11,13,15,17-nonaenyl]-6-hydroxy-2,4,4-trimethylcyclohex-2-en-1-one",NA,NA,0.100000943022054,-66.0135385700071,90.2704914643436,1,"InChI=1S/C40H54O4/c1-27(17-13-19-29(3)21-23-33-31(5)37(43)35(41)25-39(33,7)8)15-11-12-16-28(2)18-14-20-30(4)22-24-34-32(6)38(44)36(42)26-40(34,9)10/h11-24,35-37,41-43H,25-26H2,1-10H3","DNKQGUYVWUAYIE","C40H54O4","[M + H]+","CC1=C(C(CC(C1O)O)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(C(=O)C(CC2(C)C)O)C)C)C","Terpenoids","Carotenoids (C40, β-β)","Carotenoids (C40)","598.402210208","InChI=1S/C40H54O4/c1-29(17-13-19-31(3)21-22-35(42)38(9)26-33(41)25-36(38,5)6)15-11-12-16-30(2)18-14-20-32(4)23-24-40-37(7,8)27-34(44-40)28-39(40,10)43/h11-24,34,43H,25-28H2,1-10H3/b12-11+,17-13+,18-14+,22-21+,24-23+,29-15+,30-16+,31-19+,32-20+/t34-,38-,39+,40+/m0/s1","JVHYYZMBYJJGJM-ZMDGZUOKSA-N","JVHYYZMBYJJGJM","CC(/C=C/C=C(C)/C=C/C(=O)[C@]1(C)CC(=O)CC1(C)C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\[C@@]12O[C@@H](CC1(C)C)C[C@@]2(C)O","C40H54O4","Capsanthone-3,6-epoxide","http://www.wikidata.org/entity/Q63409191","Terpenoids","Carotenoids (C40)","nan","nan","nan","Capsicum annuum","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Solanales']","['Solanaceae']","['Capsiceae']","['Capsicum']","['Capsicum annuum']","nan","473836.0","http://www.wikidata.org/entity/Q1380",6,0,0.74251497005988,0,0.738522954091816,0,0.682634730538922,0.0128571428571429,0.429141716566866
156,"156_569.3_4.3","NA_[156_569.3_4.3]",569.295168050822,4.31974675333333,0.0138433057867503,1.85876018780489,0.781284606896574,-0.356079904827141,"null",NA,NA,0.37173369817526,-216.398787691671,130.655406856222,1,"InChI=1S/C29H44O11/c1-26-6-3-18-19(29(26,37)9-5-17(26)15-10-21(32)38-13-15)4-8-28(36)11-16(31)2-7-27(18,28)14-39-25-24(35)23(34)22(33)20(12-30)40-25/h10,16-20,22-25,30-31,33-37H,2-9,11-14H2,1H3","KJWPQMICCIJXJF","C29H44O11","[M + H]+","CC12CCC3C(C1(CCC2C4=CC(=O)OC4)O)CCC5(C3(CCC(C5)O)COC6C(C(C(C(O6)CO)O)O)O)O","Terpenoids","Labdane diterpenoids","Diterpenoids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.848303393213573,0,0.826347305389222,0,0.788423153692615,0,1
169,"169_377.08_2.3","Isochlorogenic acid_[169_377.08_2.3]",377.084244055178,2.26638834642857,0.00137768592946656,2.86084977709156,0.752536564795042,-0.410166412593914,"Heriguard","Isochlorogenic acid","CHEBI:143036",0.430037014670581,-5.60902144380402,31.7241823913924,1,"InChI=1S/C16H18O9/c17-9-3-1-8(5-10(9)18)2-4-13(20)25-12-7-16(24,15(22)23)6-11(19)14(12)21/h1-5,11-12,14,17-19,21,24H,6-7H2,(H,22,23)","CWVRJTMFETXNAD","C16H18O9","[M + Na]+","C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O","Shikimates and Phenylpropanoids","Cinnamic acids and derivatives","Phenylpropanoids (C6-C3)","354.0950821559999","InChI=1S/C16H18O9/c17-9-3-1-8(5-10(9)18)2-4-13(20)25-12-7-16(24,15(22)23)6-11(19)14(12)21/h1-5,11-12,14,17-19,21,24H,6-7H2,(H,22,23)/b4-2+/t11-,12-,14-,16+/m1/s1","CWVRJTMFETXNAD-JUHZACGLSA-N","CWVRJTMFETXNAD","O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O","C16H18O9","Chlorogenic Acid","http://www.wikidata.org/entity/Q421964","Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","Solanum tuberosum","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Solanales']","['Solanaceae']","['Solaneae']","['Solanum']","['Solanum tuberosum']","nan","494835.0","http://www.wikidata.org/entity/Q10998",9,0,0.848303393213573,0,0.854291417165669,0,0.802395209580838,0.0277142857142857,0.0538922155688623
171,"171_342.18_2.4","NA_[171_342.18_2.4]",342.175982224593,2.39703541710526,0.0264734391426171,1.57718963619617,1.28762107650452,0.364708096963709,"Epitope ID:159305",NA,NA,0.14268528996825,-242.201936999253,87.316534188899,1,"InChI=1S/C14H25N5O6/c1-6(16-10(20)5-15)11(21)17-7(2)12(22)18-8(3)13(23)19-9(4)14(24)25/h6-9H,5,15H2,1-4H3,(H,16,20)(H,17,21)(H,18,22)(H,19,23)(H,24,25)","KFAHJBXSCMRXIA","C14H25N5O6","[M - H2O + H]+","CC(C(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)O)NC(=O)CN","Alkaloids","Dipeptides","Small peptides","330.183109312","InChI=1S/C20H26O4/c1-11-8-20-9-12(11)4-5-13(20)19-7-3-6-18(2,17(23)24-10-19)15(19)14(20)16(21)22/h12-15H,1,3-10H2,2H3,(H,21,22)","MXCOJKLBLFWFNI-UHFFFAOYSA-N","MXCOJKLBLFWFNI","C=C1CC23CC1CCC2C12CCCC(C)(C(=O)OC1)C2C3C(=O)O","C20H26O4","11-Methyl-6-methylidene-12-oxo-13-oxapentacyclo[9.3.3.15,8.01,10.02,8]octadecane-9-carboxylic acid","http://www.wikidata.org/entity/Q105173972","Terpenoids","Diterpenoids","Terpenoids","Saccharides","Disaccharides","Triticum aestivum","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Poales']","['Poaceae']","['Triticeae']","['Triticum']","['Triticum aestivum']","nan","31926.0","http://www.wikidata.org/entity/Q161098",9,-0.277371435197549,0.774451097804391,0,0.750499001996008,-0.128038978949756,0.714570858283433,0.0277142857142857,0.207584830339321
242,"242_611.16_2.7","NA_[242_611.16_2.7]",611.160154801246,2.73008958730159,0.000304953012149246,3.51576707257572,0.696158250819803,-0.522512797834179,"Quercetin 3-rhamnoside-7-glucoside",NA,NA,0.200424403491026,-15.4662523885954,78.6036259765623,1,"InChI=1S/C27H30O16/c1-8-17(32)20(35)22(37)26(39-8)43-25-19(34)16-13(31)5-10(40-27-23(38)21(36)18(33)15(7-28)42-27)6-14(16)41-24(25)9-2-3-11(29)12(30)4-9/h2-6,8,15,17-18,20-23,26-33,35-38H,7H2,1H3","MCTZMXCUYPDYNE","C27H30O16","[M + H]+","CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)OC4C(C(C(C(O4)CO)O)O)O)C5=CC(=C(C=C5)O)O)O)O)O","Shikimates and Phenylpropanoids","Flavonols","Flavonoids","610.15338488","InChI=1S/C27H30O16/c1-8-17(32)20(35)22(37)26(40-8)39-7-15-18(33)21(36)23(38)27(42-15)43-25-19(34)16-13(31)5-10(28)6-14(16)41-24(25)9-2-3-11(29)12(30)4-9/h2-6,8,15,17-18,20-23,26-33,35-38H,7H2,1H3/t8-,15+,17-,18+,20+,21-,22+,23+,26+,27-/m0/s1","IKGXIBQEEMLURG-NVPNHPEKSA-N","IKGXIBQEEMLURG","C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O","C27H30O16","Rutin","http://www.wikidata.org/entity/Q407857","Shikimates and Phenylpropanoids","Flavonoids","Shikimates and Phenylpropanoids","Flavonoids","Flavonols","Calamagrostis gigas","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Poales']","['Poaceae']","['Poeae']","['Calamagrostis']","['Calamagrostis gigas']","nan","3951648.0","http://www.wikidata.org/entity/Q15483731",5,1.66911011857018,0.00598802395209581,1.72005229038445,0.00399201596806387,1.72300386905937,0.00598802395209581,0.0537142857142857,0.00399201596806387
251,"251_183.05_0.6","NA_[251_183.05_0.6]",183.050144619713,0.601874036555556,0.0080827254512678,2.09244217278186,0.777466812434062,-0.36314700235627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.127744510978044,1.00100150250438,0.131736526946108,1.00100150250438,0.147704590818363,0.0137142857142857,0.36127744510978
257,"257_289.09_1.9","NA_[257_289.09_1.9]",289.092838972457,1.89215844230769,0.0056262303712047,2.24978248921762,0.741415854212907,-0.431645129245018,"CBMicro_015941",NA,NA,0.143420938330858,-227.389565316272,34.7646525882969,0.0552763819095477,"InChI=1S/C13H18N2O3/c1-10-3-2-4-11(9-10)15-13(18)6-5-12(17)14-7-8-16/h2-4,9,16H,5-8H2,1H3,(H,14,17)(H,15,18)","DNIIMRPMULTZEQ","C13H18N2O3","[M + K]+","CC1=CC(=CC=C1)NC(=O)CCC(=O)NCCO","Alkaloids","Dipeptides","Lysine alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.708582834331337,0,0.736526946107784,0,0.662674650698603,0.0137142857142857,0.431137724550898
