"feature_id_full","feature_id","feature_mz","feature_rt","biodynamique_vs_conventional purely mineral fertilization_p_value","biodynamique_vs_conventional purely mineral fertilization_p_value_minus_log10","biodynamique_vs_conventional purely mineral fertilization_fold_change","biodynamique_vs_conventional purely mineral fertilization_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"4292_214.92_1.5",4292,214.917697635505,1.45955218,0.00478563308138606,2.32006060217849,0.667850914705042,-0.582402011081356,"Alkaloids","Pseudoalkaloids","Purine alkaloids","3-Bromo-5-nitro-[1,2,4]TRIAZOLE","OC(=O)CC(O)(CC(O)=O)C(O)=O",NA,"C1(=NC(=NN1)Br)[N+](=O)[O-]","\"\"InChI=1S/C6H8O7/c7-3(8)1-6(13,5(11)12)2-4(9)10/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12)\"\"",NA,"KRKNYBCHXYNGOX-UHFFFAOYSA-N","KRKNYBCHXYNGOX",NA,NA,NA,"InChI=1S/C2HBrN4O2/c3-1-4-2(6-5-1)7(8)9/h(H,4,5,6)","XXAMCWVPBITOGA"
"4690_176.07_3.9",4690,176.070632711333,3.93576332352941,0.0060971135719967,2.21487571522376,1.73751866401343,0.797028475007371,"Alkaloids","Tryptophan alkaloids","Simple indole alkaloids","3-Formyl-4-methoxyindole",NA,NA,"COC1=CC=CC2=C1C(=CN2)C=O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C10H9NO2/c1-13-9-4-2-3-8-10(9)7(6-12)5-11-8/h2-6,11H,1H3","GDVCEQRAPMIJBG"
"842_305.25_8.6",842,305.247554621015,8.56055335882353,0.00742699575487907,2.1291868243183,1.41324772670941,0.499014376336903,"Fatty acids","Fatty Acids and Conjugates","Unsaturated fatty acids","eicosatetraenoate",NA,"COC(=O)[C@H](C)/C=C/C=C(\C)CCC1=C(C)CCCC1(C)C","CCC=CCC=CCC=CCC=CCCCCCCC(=O)O",NA,NA,NA,NA,"AGZLWVWHDVCYDK","InChI=1S/C20H32O2/c1-15(9-7-10-17(3)19(21)22-6)12-13-18-16(2)11-8-14-20(18,4)5/h7,9-10,17H,8,11-14H2,1-6H3/b10-7+,15-9+/t17-/m1/s1","AGZLWVWHDVCYDK-UXAJNAOFSA-N","InChI=1S/C20H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h3-4,6-7,9-10,12-13H,2,5,8,11,14-19H2,1H3,(H,21,22)","HQPCSDADVLFHHO"
"3727_160.1_2.1",3727,160.096801954084,2.09666248376068,0.0081023054143964,2.09139139022092,1.55076842442486,0.632983265434233,"Amino acids and Peptides","Small peptides","Dipeptides","Acetylvaline",NA,"C[N+]1(C)CCC(O)[C@H]1C(=O)[O-]","CC(C)C(C(=O)O)NC(=O)C",NA,NA,NA,NA,"DJMIFDZBCUUQJN","InChI=1S/C7H13NO3/c1-8(2)4-3-5(9)6(8)7(10)11/h5-6,9H,3-4H2,1-2H3/t5?,6-/m0/s1","DJMIFDZBCUUQJN-GDVGLLTNSA-N","InChI=1S/C7H13NO3/c1-4(2)6(7(10)11)8-5(3)9/h4,6H,1-3H3,(H,8,9)(H,10,11)","IHYJTAOFMMMOPX"
"264_180.1_0.9",264,180.101529179662,0.916964224056604,0.00864746267300547,2.06311130395283,1.51403544869073,0.598398984089572,"Alkaloids","Tyrosine alkaloids","Isoquinoline alkaloids","Salsolinol",NA,"C[C@H]1NCCc2ccc(O)c(O)c21","CC1C2=CC(=C(C=C2CCN1)O)O",NA,NA,NA,NA,"ZGMORAIVFRLFQJ","InChI=1S/C10H13NO2/c1-6-9-7(4-5-11-6)2-3-8(12)10(9)13/h2-3,6,11-13H,4-5H2,1H3/t6-/m1/s1","ZGMORAIVFRLFQJ-ZCFIWIBFSA-N","InChI=1S/C10H13NO2/c1-6-8-5-10(13)9(12)4-7(8)2-3-11-6/h4-6,11-13H,2-3H2,1H3","IBRKLUSXDYATLG"
"2533_537.68_4.4",2533,537.676573872522,4.42166966438356,0.00901139784516758,2.04520783617347,0.674260293960485,-0.568622452572013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4853_365.11_1.5",4853,365.105366583611,1.5304059,0.0100271514524285,1.99882242532416,0.662510276517384,-0.593985261809927,"Carbohydrates","Saccharides","Disaccharides","Nigerose",NA,"COc1cc(C=CC(=O)Oc2ccc(O)cc2)ccc1O","C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O",NA,NA,NA,NA,"VPTARALPQYFNJF","InChI=1S/C16H14O5/c1-20-15-10-11(2-8-14(15)18)3-9-16(19)21-13-6-4-12(17)5-7-13/h2-10,17-18H,1H3","VPTARALPQYFNJF-UHFFFAOYSA-N","InChI=1S/C12H22O11/c13-1-3-5(15)7(17)8(18)12(22-3)23-10-6(16)4(2-14)21-11(20)9(10)19/h3-20H,1-2H2","QIGJYVCQYDKYDW"
"3353_325.2_7.1",3353,325.200964082547,7.05539688292683,0.0104835178180719,1.97949296233116,1.37335164188726,0.457701069806675,"Terpenoids","Fatty Acids and Conjugates","Dicarboxylic acids","null",NA,NA,"CCC(=O)C(=O)CCCC(CC(=O)CCCCCCCC(=O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C18H30O6/c1-2-16(21)17(22)11-8-10-15(20)13-14(19)9-6-4-3-5-7-12-18(23)24/h15,20H,2-13H2,1H3,(H,23,24)","DRPDZKNSZVIOQR"
"2461_235.13_5.5",2461,235.132937353885,5.54195109918033,0.0108549810533656,1.96437093024051,0.699453132769933,-0.515700702809186,"Terpenoids","Sesquiterpenoids","Drimane sesquiterpenoids","Ambcb5658702",NA,NA,"CC(=CCC=C1CCC(C(C1)C(=O)O)C(=O)O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C14H20O4/c1-9(2)4-3-5-10-6-7-11(13(15)16)12(8-10)14(17)18/h4-5,11-12H,3,6-8H2,1-2H3,(H,15,16)(H,17,18)","HDZCYWICCGGCST"
"541_537.54_10.6",541,537.535614509893,10.5891761463415,0.0120527970155098,1.91891215745063,0.684530109096996,-0.54681409498258,"Fatty acids","Fatty amides","N-acyl amines","N,N''-Ethylenebis(palmitamide)",NA,NA,"CCCCCCCCCCCCCCCC(=O)NCCNC(=O)CCCCCCCCCCCCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C34H68N2O2/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-33(37)35-31-32-36-34(38)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h3-32H2,1-2H3,(H,35,37)(H,36,38)","UAXZKOFYXXDTFH"
"2714_184.03_0.5",2714,184.028188987054,0.521481846147541,0.0127610979702178,1.89411195712799,0.699423742394159,-0.515761324798352,"Alkaloids","Small peptides","Aminoacids","Ethyl 3-amino-5-chloropyrazine-2-carboxylate",NA,NA,"CCOC(=O)C1=NC=C(N=C1N)Cl",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C7H8ClN3O2/c1-2-13-7(12)5-6(9)11-4(8)3-10-5/h3H,2H2,1H3,(H2,9,11)","VHCHPNCLERABHA"
"1085_279.23_8.9",1085,279.231942403086,8.93991362276423,0.0136530358664569,1.86477076888301,1.47092929080841,0.556727896319516,"Fatty acids","Fatty Acids and Conjugates","Unsaturated fatty acids","alpha-LA",NA,"CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O","CCC=CCC=CCC=CCCCCCCCC(=O)O",NA,NA,NA,NA,"VZCCETWTMQHEPK","InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10,12-13H,2-5,8,11,14-17H2,1H3,(H,19,20)/b7-6-,10-9-,13-12-","VZCCETWTMQHEPK-QNEBEIHSSA-N","InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)","DTOSIQBPPRVQHS"
"660_250.94_0.9",660,250.935473722888,0.932056651518988,0.0161982433965925,1.79053207956418,0.676456195651571,-0.563931580289928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5505_162.08_0.7",5505,162.076083362611,0.671241172845529,0.016396420904055,1.78525094166304,1.47069461951364,0.556497711140001,"Amino acids and Peptides","Small peptides","Aminoacids","AmbotzHAA8500",NA,"COC(=O)C(N)CCC(=O)O","C(CC(=O)O)C(CC(=O)O)N",NA,NA,NA,NA,"SEWIYICDCVPBEW","InChI=1S/C6H11NO4/c1-11-6(10)4(7)2-3-5(8)9/h4H,2-3,7H2,1H3,(H,8,9)","SEWIYICDCVPBEW-UHFFFAOYSA-N","InChI=1S/C6H11NO4/c7-4(3-6(10)11)1-2-5(8)9/h4H,1-3,7H2,(H,8,9)(H,10,11)","XABCFXXGZPWJQP"
"1090_272.19_4.4",1090,272.185432434919,4.35374758571429,0.0171670467421502,1.76530441036636,1.37749424654819,0.462046293029663,"Fatty acids","Small peptides","N-acyl amines","null",NA,NA,"CCCCC(CC(=O)OC(CC(=O)O)C[N+](C)(C)C)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C14H27NO5/c1-5-6-7-11(16)8-14(19)20-12(9-13(17)18)10-15(2,3)4/h11-12,16H,5-10H2,1-4H3/p+1","YWSDGPGKVSDFES"
"4736_370.13_3.5",4736,370.128466852069,3.54944863559322,0.0186914983934656,1.72835588225253,0.650063474359372,-0.621347500326975,"Alkaloids","Tyrosine alkaloids","Tetrahydroisoquinoline alkaloids","Egenine","CN1CCC2=C(C=C3OCOC3=C2)C4OC(O)C5=C(C=CC6=C5OCO6)C14","CN1CCc2cc3c(cc2[C@]12[C@@H](O)c1ccc4c(c1[C@@H]2O)OCO4)OCO3","CN1CCC2=CC3=C(C=C2C1C4C5=C(C(O4)O)C6=C(C=C5)OCO6)OCO3","InChI=1S/C20H19NO6/c1-21-5-4-10-6-14-15(25-8-24-14)7-12(10)18-17(21)11-2-3-13-19(26-9-23-13)16(11)20(22)27-18/h2-3,6-7,17-18,20,22H,4-5,8-9H2,1H3",NA,"XUYAYNRYVXHNOQ-UHFFFAOYSA-N","XUYAYNRYVXHNOQ","JQOTXJRWMCMWBT","InChI=1S/C20H19NO6/c1-21-5-4-10-6-14-15(26-8-25-14)7-12(10)20(21)18(22)11-2-3-13-17(27-9-24-13)16(11)19(20)23/h2-3,6-7,18-19,22-23H,4-5,8-9H2,1H3/t18-,19-,20+/m0/s1","JQOTXJRWMCMWBT-SLFFLAALSA-N","InChI=1S/C20H19NO6/c1-21-5-4-10-6-14-15(25-8-24-14)7-12(10)17(21)18-11-2-3-13-19(26-9-23-13)16(11)20(22)27-18/h2-3,6-7,17-18,20,22H,4-5,8-9H2,1H3","YMHFBUOKLSWOQF"
"1401_180.1_2.7",1401,180.101718905568,2.6789758637931,0.0187767263779649,1.7263801223954,1.40161407720494,0.487089169928838,"Alkaloids","Pseudoalkaloids (transamidation)","Phenylalanine-derived alkaloids","N-[(1R,2R)-1-hydroxy-1-phenylpropan-2-yl]formamide",NA,NA,"CC(C(C1=CC=CC=C1)O)NC=O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C10H13NO2/c1-8(11-7-12)10(13)9-5-3-2-4-6-9/h2-8,10,13H,1H3,(H,11,12)","QFNZWJWWABAZNV"
"1015_200.04_0.6",1015,200.044198934771,0.606117697087379,0.0202219817627746,1.69417628561628,0.664106467825057,-0.590513545649288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198_959.57_10.8",198,959.569501388196,10.8247329537037,0.0211159176141965,1.67539004110988,0.683701978746535,-0.548560494159044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2439_592.54_8.1",2439,592.541133477436,8.10651216097562,0.0215646238764761,1.66625811228248,1.31987593563895,0.400402326969872,"Fatty acids","Sphingolipids","Ceramides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3817_243.14_7.3",3817,243.13748231689,7.30396553283582,0.0221459675228984,1.65470534131388,0.621919485108632,-0.685200276514148,"Terpenoids","Sesquiterpenoids","Prenyl quinone meroterpenoids","Culpin",NA,NA,"CC(=CCC1=CC(=C(C=C1O)C#CC(=C)C)O)C",NA,NA,NA,NA,"ZMJBQCHPZICNBV","nan","nan","InChI=1S/C16H18O2/c1-11(2)5-7-13-9-16(18)14(10-15(13)17)8-6-12(3)4/h6,9-10,17-18H,1,8H2,2-4H3","QMYWKFZKRYCUMA"
"3564_138.09_1.6",3564,138.091264837327,1.62721393801653,0.0225865789670502,1.64614954368096,1.42547622981872,0.511443982167082,"Alkaloids","Tyrosine alkaloids","Pyridine alkaloids","Oprea1_680230","C[n+]1cccc(C(=O)[O-])c1","Cc1ccc(C=O)cc1","C1=CC(=CC=C1CCO)N","InChI=1S/C7H7NO2/c1-8-4-2-3-6(5-8)7(9)10/h2-5H,1H3",NA,"WWNNZCOKKKDOPX-UHFFFAOYSA-N","WWNNZCOKKKDOPX","FXLOVSHXALFLKQ","InChI=1S/C8H8O/c1-7-2-4-8(6-9)5-3-7/h2-6H,1H3","FXLOVSHXALFLKQ-UHFFFAOYSA-N","InChI=1S/C8H11NO/c9-8-3-1-7(2-4-8)5-6-10/h1-4,10H,5-6,9H2","QXHDYMUPPXAMPQ"
"2398_393.29_6.1",2398,393.286347109278,6.11946066617647,0.0234022962109871,1.63074152793876,0.662614413502858,-0.59375850894062,"Fatty acids","Small peptides","N-acyl amines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350_360.15_1.4",350,360.149874174302,1.39162894786325,0.0249276399321776,1.60331883713806,0.684706805416772,-0.546441743195979,"Alkaloids","Pseudoalkaloids","Simple amide alkaloids","Chlorambucil-t-butyl ester","C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@]2(CO)[C@H]([C@@H]([C@@H](CO)O2)O)O)O)O)O)O","OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O","CC(C)(C)OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl","\"\"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1\"\"",NA,"CZMRCDWAGMRECN-UGDNZRGBSA-N","CZMRCDWAGMRECN","HDTRYLNUVZCQOY","InChI=1S/C12H22O11/c13-1-3-5(15)7(17)9(19)11(21-3)23-12-10(20)8(18)6(16)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5+,6+,7+,8+,9-,10-,11-,12-/m1/s1","HDTRYLNUVZCQOY-WSWWMNSNSA-N","InChI=1S/C18H27Cl2NO2/c1-18(2,3)23-17(22)6-4-5-15-7-9-16(10-8-15)21(13-11-19)14-12-20/h7-10H,4-6,11-14H2,1-3H3","SZXDOYFHSIIZCF"
"3776_745.49_9.6",3776,745.48976752527,9.58995175,0.0252177206515763,1.5982941704663,1.5913360427163,0.670238522009831,"Polyketides","Linear polyketides","Open-chain polyketides","Narasin B",NA,NA,"CCC(C1C(CC(C(O1)C(C)C(C(C)C(=O)C(CC)C2C(CC(C3(O2)C=CC(=O)C4(O3)CCC(O4)(C)C5CCC(C(O5)C)(CC)O)C)C)O)C)C)C(=O)O",NA,NA,NA,NA,"YGBTZLLCHJLFFA","nan","nan","InChI=1S/C43H70O11/c1-12-30(35(46)27(8)34(45)28(9)36-23(4)21-24(5)37(51-36)31(13-2)39(47)48)38-25(6)22-26(7)42(52-38)18-15-32(44)43(54-42)20-19-40(11,53-43)33-16-17-41(49,14-3)29(10)50-33/h15,18,23-31,33-34,36-38,45,49H,12-14,16-17,19-22H2,1-11H3,(H,47,48)","FBLJTCGAXDPRJH"
"5055_293.17_6",5055,293.172251892978,5.950292506,0.026425112326897,1.57798315793358,1.68107964609651,0.749388078117465,"Amino acids and Peptides","Aminosugars and aminoglycosides","Aminosugars","glucitollysine",NA,NA,"C(CCNCC(C(C(C(CO)O)O)O)O)CC(C(=O)O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C12H26N2O7/c13-7(12(20)21)3-1-2-4-14-5-8(16)10(18)11(19)9(17)6-15/h7-11,14-19H,1-6,13H2,(H,20,21)","JNFQXAUVKUQSKQ"
"1734_272.94_0.5",1734,272.941450165539,0.495926694146342,0.0273294406623675,1.5633692566986,1.33283725898126,0.414500636395452,"Fatty acids","Fatty Acids and Conjugates","Dicarboxylic acids","(R)-phosphosulfolactate",NA,NA,"C(C(C(=O)O)OP(=O)(O)O)S(=O)(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C3H7O9PS/c4-3(5)2(1-14(9,10)11)12-13(6,7)8/h2H,1H2,(H,4,5)(H2,6,7,8)(H,9,10,11)","CABHHUMGNFUZCZ"
