"feature_id_full","feature_id","feature_mz","feature_rt","biodynamique_vs_conventional purely mineral fertilization_p_value","biodynamique_vs_conventional purely mineral fertilization_p_value_minus_log10","biodynamique_vs_conventional purely mineral fertilization_fold_change","biodynamique_vs_conventional purely mineral fertilization_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"819_277.17_2.4",819,277.165936671456,2.36503349883721,0.016148341676363,1.79187207009965,1.22474839456642,0.292485400498021,"Amino acids and Peptides","Phenylpropanoids (C6-C3)","Cinnamic acid amides","4-coumaroylagmatine",NA,"N=C(N)NCCCCNC(=O)/C=C/c1ccc(O)cc1","C1=CC(=CC=C1C=CC(=O)NCCCCN=C(N)N)O",NA,NA,NA,NA,"AKIHYQWCLCDMMI","InChI=1S/C14H20N4O2/c15-14(16)18-10-2-1-9-17-13(20)8-5-11-3-6-12(19)7-4-11/h3-8,19H,1-2,9-10H2,(H,17,20)(H4,15,16,18)/b8-5+","AKIHYQWCLCDMMI-VMPITWQZSA-N","InChI=1S/C14H20N4O2/c15-14(16)18-10-2-1-9-17-13(20)8-5-11-3-6-12(19)7-4-11/h3-8,19H,1-2,9-10H2,(H,17,20)(H4,15,16,18)","AKIHYQWCLCDMMI"
"5199_289.16_3.5",5199,289.164618307372,3.54566492537313,0.0173534477139932,1.76061422839982,0.81369004455751,-0.297448755357093,"Fatty acids","Fatty Acids and Conjugates","Dicarboxylic acids","null",NA,"C[C@@H](O)/C=C/[C@@]1(O)[C@@]2(C)C[C@@H](O)C[C@]1(C)C(=O)O2","CC(CC=CCC(C)C(CC(=O)O)O)C(CC(=O)O)O",NA,NA,NA,NA,"AQSPKQLQWIQRJJ","InChI=1S/C13H20O5/c1-8(14)4-5-13(17)11(2)6-9(15)7-12(13,3)18-10(11)16/h4-5,8-9,14-15,17H,6-7H2,1-3H3/b5-4+/t8-,9+,11-,12-,13+/m1/s1","AQSPKQLQWIQRJJ-WKINKLLYSA-N","InChI=1S/C14H24O6/c1-9(11(15)7-13(17)18)5-3-4-6-10(2)12(16)8-14(19)20/h3-4,9-12,15-16H,5-8H2,1-2H3,(H,17,18)(H,19,20)","FIDISSFBBFUTOK"
"2424_293.16_1.9",2424,293.160666950728,1.90014647846154,0.0195271465229474,1.70936121497527,1.24249489023226,0.313239918707688,"Shikimates and Phenylpropanoids","Ornithine alkaloids","Polyamines","4-coumaroyl-3-hydroxyagmatine",NA,"C=C1C[C@@H](O)[C@H](O)[C@@]2(C)CC[C@H]([C@](C)(O)CO)C[C@H]12","C1=CC(=CC=C1C=CC(=O)NCCC(CN=C(N)N)O)O",NA,NA,NA,NA,"QLYUSONKBWKHRY","InChI=1S/C15H26O4/c1-9-6-12(17)13(18)14(2)5-4-10(7-11(9)14)15(3,19)8-16/h10-13,16-19H,1,4-8H2,2-3H3/t10-,11+,12+,13-,14-,15+/m0/s1","QLYUSONKBWKHRY-VRPMWHRCSA-N","InChI=1S/C14H20N4O3/c15-14(16)18-9-12(20)7-8-17-13(21)6-3-10-1-4-11(19)5-2-10/h1-6,12,19-20H,7-9H2,(H,17,21)(H4,15,16,18)","ZOASRUGREWIJSO"
"5645_219.15_2.9",5645,219.149247048271,2.91406643090909,0.0210483909349752,1.67678109862979,1.20452068448645,0.268459168296018,"Alkaloids","Ornithine alkaloids","Polyamines","null",NA,"NCCCCNC(=O)C=Cc1ccccc1","C1=CC(=CC=C1CCC(=O)NCCCCN)O",NA,NA,NA,NA,"UYLFIIUIXMINML","InChI=1S/C13H18N2O/c14-10-4-5-11-15-13(16)9-8-12-6-2-1-3-7-12/h1-3,6-9H,4-5,10-11,14H2,(H,15,16)","UYLFIIUIXMINML-UHFFFAOYSA-N","InChI=1S/C13H20N2O2/c14-9-1-2-10-15-13(17)8-5-11-3-6-12(16)7-4-11/h3-4,6-7,16H,1-2,5,8-10,14H2,(H,15,17)","URDRVJQAISYYTA"
"5466_493.28_6.7",5466,493.281270346002,6.66026084691358,0.0227360879425289,1.64328425957489,0.822773505396781,-0.281432757329934,"Amino acids and Peptides","Small peptides","Tripeptides","null",NA,"O=C1/C=C/[C@]23CC[C@H](O)C[C@H]2Oc2ccc(cc23)/C=C/C(=O)N2CCCN(CCCCN1)C2","CCCC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCC)CC2=CC=CC=C2)CC3=CC=CC=C3",NA,NA,NA,NA,"UFOFLILZAYNLQQ","InChI=1S/C26H33N3O4/c30-20-8-10-26-11-9-24(31)27-12-1-2-13-28-14-3-15-29(18-28)25(32)7-5-19-4-6-22(21(26)16-19)33-23(26)17-20/h4-7,9,11,16,20,23,30H,1-3,8,10,12-15,17-18H2,(H,27,31)/b7-5+,11-9+/t20-,23+,26-/m0/s1","UFOFLILZAYNLQQ-NHPWUDTJSA-N","InChI=1S/C28H36N4O4/c1-3-11-21-25(33)29-22(12-4-2)26(34)31-24(18-20-15-9-6-10-16-20)28(36)32-23(27(35)30-21)17-19-13-7-5-8-14-19/h5-10,13-16,21-24H,3-4,11-12,17-18H2,1-2H3,(H,29,33)(H,30,35)(H,31,34)(H,32,36)","AMUAGNPIOKLCDR"
"4775_130.09_0.7",4775,130.086427642111,0.65143068894309,0.0231870712178999,1.63475410406716,1.21578489315989,0.281887997676834,"Amino acids and Peptides","Small peptides","Aminoacids","l-homopro",NA,NA,"C1CCNC(C1)C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)","HXEACLLIILLPRG"
"2931_331.15_4.6",2931,331.146776397347,4.55889016206897,0.024679449520099,1.60766453155329,0.765812376706229,-0.38493711833939,"Alkaloids","Peptide alkaloids","Simple amide alkaloids","Pyributicarb",NA,"C=C(C)[C@H]1CC(=O)C[C@@]23O[C@]4(C)C[C@@H]5OC(=O)[C@@H]([C@@H]5[C@@H]4C2=O)[C@@H]3C1","CC(C)(C)C1=CC(=CC=C1)OC(=S)N(C)C2=NC(=CC=C2)OC",NA,NA,NA,NA,"DIIDNULUYBIJPD","InChI=1S/C19H22O5/c1-8(2)9-4-10(20)6-19-11(5-9)13-14-12(23-17(13)22)7-18(3,24-19)15(14)16(19)21/h9,11-15H,1,4-7H2,2-3H3/t9-,11-,12-,13+,14+,15+,18+,19-/m0/s1","DIIDNULUYBIJPD-IFUZRCJVSA-N","InChI=1S/C18H22N2O2S/c1-18(2,3)13-8-6-9-14(12-13)22-17(23)20(4)15-10-7-11-16(19-15)21-5/h6-12H,1-5H3","VTRWMTJQBQJKQH"
"2705_307.18_2",2705,307.176440813684,2.046305295,0.0265120768367911,1.576556250259,1.24492221705526,0.316055605285931,"Alkaloids","Ornithine alkaloids","Polyamines","feruloylagmatine",NA,"COc1cc(/C=C/C(=O)NCCCCNC(=N)N)ccc1O","COC1=C(C=CC(=C1)C=CC(=O)NCCCCN=C(N)N)O",NA,NA,NA,NA,"UBMDAKWARMURDL","InChI=1S/C15H22N4O3/c1-22-13-10-11(4-6-12(13)20)5-7-14(21)18-8-2-3-9-19-15(16)17/h4-7,10,20H,2-3,8-9H2,1H3,(H,18,21)(H4,16,17,19)/b7-5+","UBMDAKWARMURDL-FNORWQNLSA-N","InChI=1S/C15H22N4O3/c1-22-13-10-11(4-6-12(13)20)5-7-14(21)18-8-2-3-9-19-15(16)17/h4-7,10,20H,2-3,8-9H2,1H3,(H,18,21)(H4,16,17,19)","UBMDAKWARMURDL"
"4494_147.08_0.6",4494,147.076477523465,0.618965573451328,0.027589326836619,1.55925889592199,1.18528573312478,0.245234887031681,"Amino acids and Peptides","Small peptides","Aminoacids","glutamin","C(CC(=O)N)C(C(=O)O)N","NC(=O)CC[C@H](N)C(=O)O","C(CC(=O)N)C(C(=O)O)N","1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)",NA,"ZDXPYRJPNDTMRX-UHFFFAOYSA-N","ZDXPYRJPNDTMRX","ZDXPYRJPNDTMRX","InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)/t3-/m0/s1","ZDXPYRJPNDTMRX-VKHMYHEASA-N","InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)","ZDXPYRJPNDTMRX"
"5029_321.19_2.4",5029,321.192106629227,2.4279870525,0.0280898222745498,1.55145100858861,1.25060590249965,0.322627231482806,"Alkaloids","Ornithine alkaloids","Polyamines","null",NA,NA,"COC1=C(C=C(C=C1)C=CC(=O)NCCCCN=C(N)N)OC",NA,NA,NA,NA,"CCZXUYRSGKPBHZ","nan","nan","InChI=1S/C16H24N4O3/c1-22-13-7-5-12(11-14(13)23-2)6-8-15(21)19-9-3-4-10-20-16(17)18/h5-8,11H,3-4,9-10H2,1-2H3,(H,19,21)(H4,17,18,20)","CCZXUYRSGKPBHZ"
"4139_277.17_2.2",4139,277.166000154098,2.17463267746479,0.0308783964085093,1.51034526173718,1.20531112391565,0.269405593753219,"Amino acids and Peptides","Phenylpropanoids (C6-C3)","Cinnamic acid amides","4-coumaroylagmatine",NA,"N=C(N)NCCCCNC(=O)/C=C/c1ccc(O)cc1","C1=CC(=CC=C1C=CC(=O)NCCCCN=C(N)N)O",NA,NA,NA,NA,"AKIHYQWCLCDMMI","InChI=1S/C14H20N4O2/c15-14(16)18-10-2-1-9-17-13(20)8-5-11-3-6-12(19)7-4-11/h3-8,19H,1-2,9-10H2,(H,17,20)(H4,15,16,18)/b8-5+","AKIHYQWCLCDMMI-VMPITWQZSA-N","InChI=1S/C14H20N4O2/c15-14(16)18-10-2-1-9-17-13(20)8-5-11-3-6-12(19)7-4-11/h3-8,19H,1-2,9-10H2,(H,17,20)(H4,15,16,18)","AKIHYQWCLCDMMI"
"421_227.18_2",421,227.175434902376,1.99276284482759,0.0330032387800693,1.48144343844659,1.23407219238948,0.303426793641171,"Fatty acids","Fatty amides","N-acyl amines","nylon linear dimer",NA,"CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)NC1=O","C(CCC(=O)NCCCCCC(=O)O)CCN",NA,NA,NA,NA,"XWYXUMDVQIOAPR","InChI=1S/C12H22N2O2/c1-7(2)5-9-11(15)14-10(6-8(3)4)12(16)13-9/h7-10H,5-6H2,1-4H3,(H,13,16)(H,14,15)/t9-,10-/m0/s1","XWYXUMDVQIOAPR-UWVGGRQHSA-N","InChI=1S/C12H24N2O3/c13-9-5-1-3-7-11(15)14-10-6-2-4-8-12(16)17/h1-10,13H2,(H,14,15)(H,16,17)","IWENLYKHSZCPRD"
"665_235.14_2.8",665,235.143953403015,2.7858100875,0.0334251489093723,1.47592664927541,1.17479133206709,0.23240452621466,"Amino acids and Peptides","Phenylpropanoids (C6-C3)","Cinnamic acid amides","p-Coumaroylputrescine",NA,NA,"C1=CC(=CC=C1C=CC(=O)NCCCCN)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C13H18N2O2/c14-9-1-2-10-15-13(17)8-5-11-3-6-12(16)7-4-11/h3-8,16H,1-2,9-10,14H2,(H,15,17)","CJHDBEPXEKGBDW"
"711_171.03_1",711,171.028756592648,1.02409322411765,0.035819126950233,1.44588500378339,1.18306985118585,0.242535256251163,"Shikimates and Phenylpropanoids","Phenolic acids (C6-C1)","Gallotannins","gallate","C1=C(C(=C(C=C1C(=O)O)O)O)O","O=C(O)c1cc(O)c(O)c(O)c1","C1=C(C=C(C(=C1O)O)O)C(=O)O","\"\"InChI=1S/C7H6O5/c8-4-1-3(7(11)12)2-5(9)6(4)10/h1-2,8-10H,(H,11,12)\"\"",NA,"LNTHITQWFMADLM-UHFFFAOYSA-N","LNTHITQWFMADLM","LNTHITQWFMADLM","InChI=1S/C7H6O5/c8-4-1-3(7(11)12)2-5(9)6(4)10/h1-2,8-10H,(H,11,12)","LNTHITQWFMADLM-UHFFFAOYSA-N","InChI=1S/C7H6O5/c8-4-1-3(7(11)12)2-5(9)6(4)10/h1-2,8-10H,(H,11,12)","LNTHITQWFMADLM"
"3379_251.14_1.8",3379,251.138786557956,1.77927260126582,0.0360895580687547,1.44261843601964,1.21061200031504,0.275736557093498,"Alkaloids","Ornithine alkaloids","Polyamines","N-Caffeoylputrescine","O=C(C=CC=1C=CC(O)=C(O)C=1)NCCCCN","NCCCCNC(=O)C=Cc1ccc(O)c(O)c1","C1=CC(=C(C=C1C=CC(=O)NCCCCN)O)O","1S/C13H18N2O3/c14-7-1-2-8-15-13(18)6-4-10-3-5-11(16)12(17)9-10/h3-6,9,16-17H,1-2,7-8,14H2,(H,15,18)",NA,"KTZNZCYTXQYEHT-UHFFFAOYSA-N","KTZNZCYTXQYEHT","KTZNZCYTXQYEHT","InChI=1S/C13H18N2O3/c14-7-1-2-8-15-13(18)6-4-10-3-5-11(16)12(17)9-10/h3-6,9,16-17H,1-2,7-8,14H2,(H,15,18)","KTZNZCYTXQYEHT-UHFFFAOYSA-N","InChI=1S/C13H18N2O3/c14-7-1-2-8-15-13(18)6-4-10-3-5-11(16)12(17)9-10/h3-6,9,16-17H,1-2,7-8,14H2,(H,15,18)","KTZNZCYTXQYEHT"
"74_225.08_4",74,225.075606689917,3.960327568,0.0368379009345713,1.43370512436294,1.18106694144863,0.240090737265982,"Polyketides","Meroterpenoids","Simple cyclic polyketides","Trinexapac","C(C1)C1C(O)=C(C(=O)CC2C(=O)O)C(=O)C2","COc1cc(/C=C/C(=O)O)cc(OC)c1O","C1CC1C(=C2C(=O)CC(CC2=O)C(=O)O)O","1S/C11H12O5/c12-7-3-6(11(15)16)4-8(13)9(7)10(14)5-1-2-5/h5-6,14H,1-4H2,(H,15,16)/b10-9-",NA,"DFFWZNDCNBOKDI-UHFFFAOYSA-N","DFFWZNDCNBOKDI","PCMORTLOPMLEFB","InChI=1S/C11H12O5/c1-15-8-5-7(3-4-10(12)13)6-9(16-2)11(8)14/h3-6,14H,1-2H3,(H,12,13)/b4-3+","PCMORTLOPMLEFB-ONEGZZNKSA-N","InChI=1S/C11H12O5/c12-7-3-6(11(15)16)4-8(13)9(7)10(14)5-1-2-5/h5-6,14H,1-4H2,(H,15,16)","DFFWZNDCNBOKDI"
"5315_284.29_9.9",5315,284.294804763971,9.85872569,0.0404588671241159,1.39298628193677,0.915975215934179,-0.126619531862721,"Fatty acids","Fatty amides","Primary amides","Adogen 42",NA,"CCCCCCCCCCCCCCCCCC(N)=O","CCCCCCCCCCCCCCCCCC(=O)N",NA,NA,NA,NA,"LYRFLYHAGKPMFH","InChI=1S/C18H37NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h2-17H2,1H3,(H2,19,20)","LYRFLYHAGKPMFH-UHFFFAOYSA-N","InChI=1S/C18H37NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h2-17H2,1H3,(H2,19,20)","LYRFLYHAGKPMFH"
"2241_333.26_3.3",2241,333.264972595894,3.3337056,0.0418891623414286,1.37789832414899,1.20159217972374,0.264947328558625,"Alkaloids","Ornithine alkaloids","Polyamines","null",NA,NA,"C1CCNCCCNC(=O)CC(NCCCNC1)C2=CC=CC=C2",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C19H32N4O/c24-19-16-18(17-8-2-1-3-9-17)22-14-6-12-20-10-4-5-11-21-13-7-15-23-19/h1-3,8-9,18,20-22H,4-7,10-16H2,(H,23,24)","XLQJYFZMKKAAMB"
"2755_251.14_2.2",2755,251.13868549233,2.15272232151899,0.0426670894408301,1.36990698176922,1.18706455019535,0.247398387982908,"Alkaloids","Ornithine alkaloids","Polyamines","N-Caffeoylputrescine","O=C(C=CC=1C=CC(O)=C(O)C=1)NCCCCN","NCCCCNC(=O)C=Cc1ccc(O)c(O)c1","C1=CC(=C(C=C1C=CC(=O)NCCCCN)O)O","1S/C13H18N2O3/c14-7-1-2-8-15-13(18)6-4-10-3-5-11(16)12(17)9-10/h3-6,9,16-17H,1-2,7-8,14H2,(H,15,18)",NA,"KTZNZCYTXQYEHT-UHFFFAOYSA-N","KTZNZCYTXQYEHT","KTZNZCYTXQYEHT","InChI=1S/C13H18N2O3/c14-7-1-2-8-15-13(18)6-4-10-3-5-11(16)12(17)9-10/h3-6,9,16-17H,1-2,7-8,14H2,(H,15,18)","KTZNZCYTXQYEHT-UHFFFAOYSA-N","InChI=1S/C13H18N2O3/c14-7-1-2-8-15-13(18)6-4-10-3-5-11(16)12(17)9-10/h3-6,9,16-17H,1-2,7-8,14H2,(H,15,18)","KTZNZCYTXQYEHT"
"1841_270.28_9.5",1841,270.279062411042,9.46654222682926,0.0449426150695207,1.34734166095071,0.918334062136671,-0.122909036980392,"Fatty acids","Fatty amides","Primary amides","Heptadecanamide",NA,"CC(=O)NCCCCCCCCCCCCC(C)C","CCCCCCCCCCCCCCCCC(=O)N",NA,NA,NA,NA,"AMLDBWWQKYLAHJ","InChI=1S/C17H35NO/c1-16(2)14-12-10-8-6-4-5-7-9-11-13-15-18-17(3)19/h16H,4-15H2,1-3H3,(H,18,19)","AMLDBWWQKYLAHJ-UHFFFAOYSA-N","InChI=1S/C17H35NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19/h2-16H2,1H3,(H2,18,19)","REEPJBYQLCWOAR"
"4960_204.12_1.1",4960,204.123206352553,1.11608592621359,0.045699139916672,1.34009197351786,0.845753439646903,-0.241690955470596,"Fatty acids","Fatty esters","Fatty acyl carnitines","Branigen",NA,NA,"CC(=O)OC(CC(=O)O)C[N+](C)(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C9H17NO4/c1-7(11)14-8(5-9(12)13)6-10(2,3)4/h8H,5-6H2,1-4H3/p+1","RDHQFKQIGNGIED"
